HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3YGYP13655OK4QN9Y6QG690FO51NRO,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:51:31 PDT 2023,3,BatchId:5074888;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:51:31 PDT 2023,,,3PWWM24LHXDLKJHE3GRYCOY30VR28Y,worker_232,Submitted,Tue May 16 17:46:20 PDT 2023,Tue May 16 17:47:21 PDT 2023,Fri May 19 17:47:21 PDT 2023,,,,61,100% (56/56),100% (27/27),100% (27/27),88_2,0,CAR_4c3d06704732280aae6957cd9eaa4198bd599905,3,"Slavery was a part of Ottoman society, with most slaves employed as domestic servants. Agricultural slavery, such as that which was widespread in the Americas, was relatively rare. Unlike systems of chattel slavery, slaves under Islamic law were not regarded as movable property, but maintained basic, though limited, rights. This gave them a degree of protection against abuse. Female slaves were still sold in the Empire as late as 1908. During the 19th century the Empire came under pressure from Western European countries to outlaw the practice. Policies developed by various Sultans throughout the 19th century attempted to curtail the slave trade but, since slavery did have centuries of religious backing and sanction, they never directly abolished the institution outright.",,What was the role of slavery in the labor system of the Ottoman Empire?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":86,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":379,""label"":""relevant-text-span"",""startOffset"":181},{""endOffset"":440,""label"":""relevant-text-span"",""startOffset"":379},{""endOffset"":782,""label"":""relevant-text-span"",""startOffset"":551}]}}]",x,,"['Slavery was a part of Ottoman society, with most slaves employed as domestic servants.', 'Unlike systems of chattel slavery, slaves under Islamic law were not regarded as movable property, but maintained basic, though limited, rights. This gave them a degree of protection against abuse. ', 'Female slaves were still sold in the Empire as late as 1908. ', 'Policies developed by various Sultans throughout the 19th century attempted to curtail the slave trade but, since slavery did have centuries of religious backing and sanction, they never directly abolished the institution outright.']"
3YGYP13655OK4QN9Y6QG690FO51NRO,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:51:31 PDT 2023,3,BatchId:5074888;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:51:31 PDT 2023,,,3R5F3LQFV7ZEBM76Z4P8WLYA03IZOI,worker_249,Submitted,Tue May 16 08:34:23 PDT 2023,Tue May 16 08:39:17 PDT 2023,Fri May 19 08:39:17 PDT 2023,,,,294,100% (4/4),100% (1/1),100% (1/1),88_2,0,CAR_4c3d06704732280aae6957cd9eaa4198bd599905,3,"Slavery was a part of Ottoman society, with most slaves employed as domestic servants. Agricultural slavery, such as that which was widespread in the Americas, was relatively rare. Unlike systems of chattel slavery, slaves under Islamic law were not regarded as movable property, but maintained basic, though limited, rights. This gave them a degree of protection against abuse. Female slaves were still sold in the Empire as late as 1908. During the 19th century the Empire came under pressure from Western European countries to outlaw the practice. Policies developed by various Sultans throughout the 19th century attempted to curtail the slave trade but, since slavery did have centuries of religious backing and sanction, they never directly abolished the institution outright.",,What was the role of slavery in the labor system of the Ottoman Empire?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":37,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":85,""label"":""relevant-text-span"",""startOffset"":44},{""endOffset"":179,""label"":""relevant-text-span"",""startOffset"":87},{""endOffset"":438,""label"":""relevant-text-span"",""startOffset"":378}]}}]",x,,"['Slavery was a part of Ottoman society', 'most slaves employed as domestic servants', 'Agricultural slavery, such as that which was widespread in the Americas, was relatively rare', ' Female slaves were still sold in the Empire as late as 1908']"
3E9ZFLPWP27CNLYUAPJGQJQM3NSXIE,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:51:31 PDT 2023,3,BatchId:5074888;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:51:31 PDT 2023,,,3FQ5JJ512Q314688YOMLUHAS62ENKJ,worker_119,Submitted,Wed May 17 11:19:42 PDT 2023,Wed May 17 11:22:57 PDT 2023,Sat May 20 11:22:57 PDT 2023,,,,195,99% (92/93),100% (1/1),100% (1/1),88_2,0,CAR_d1a956a34d2855a262a5245acb6d4f5c8d6ef119,3,"Slavery was a legal and important part of the economy of the Ottoman Empire and Ottoman society until the slavery of Caucasians was banned in the early 19th century, although slaves from other groups were allowed. In Constantinople (present-day Istanbul), the administrative and political center of the Empire, about a fifth of the population consisted of slaves in 1609. Even after several measures to ban slavery in the late 19th century, the practice continued largely unfazed into the early 20th century. As late as 1908, female slaves were still sold in the Ottoman Empire. Sexual slavery was a central part of the Ottoman slave system throughout the history of the institution.",,What was the role of slavery in the labor system of the Ottoman Empire?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":95,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":371,""label"":""relevant-text-span"",""startOffset"":214},{""endOffset"":578,""label"":""relevant-text-span"",""startOffset"":509},{""endOffset"":640,""label"":""relevant-text-span"",""startOffset"":579}]}}]",x,,"['Slavery was a legal and important part of the economy of the Ottoman Empire and Ottoman society', 'In Constantinople (present-day Istanbul), the administrative and political center of the Empire, about a fifth of the population consisted of slaves in 1609.', 'As late as 1908, female slaves were still sold in the Ottoman Empire.', 'Sexual slavery was a central part of the Ottoman slave system']"
3E9ZFLPWP27CNLYUAPJGQJQM3NSXIE,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:51:31 PDT 2023,3,BatchId:5074888;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:51:31 PDT 2023,,,3KWTYT0875I8YNKKFO20F0NL45G5LN,worker_232,Submitted,Tue May 16 17:42:59 PDT 2023,Tue May 16 17:45:03 PDT 2023,Fri May 19 17:45:03 PDT 2023,,,,124,100% (56/56),100% (27/27),100% (27/27),88_2,0,CAR_d1a956a34d2855a262a5245acb6d4f5c8d6ef119,3,"Slavery was a legal and important part of the economy of the Ottoman Empire and Ottoman society until the slavery of Caucasians was banned in the early 19th century, although slaves from other groups were allowed. In Constantinople (present-day Istanbul), the administrative and political center of the Empire, about a fifth of the population consisted of slaves in 1609. Even after several measures to ban slavery in the late 19th century, the practice continued largely unfazed into the early 20th century. As late as 1908, female slaves were still sold in the Ottoman Empire. Sexual slavery was a central part of the Ottoman slave system throughout the history of the institution.",,What was the role of slavery in the labor system of the Ottoman Empire?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":165,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":683,""label"":""relevant-text-span"",""startOffset"":509}]}}]",x,,"['Slavery was a legal and important part of the economy of the Ottoman Empire and Ottoman society until the slavery of Caucasians was banned in the early 19th century,', 'As late as 1908, female slaves were still sold in the Ottoman Empire. Sexual slavery was a central part of the Ottoman slave system throughout the history of the institution.']"
3E9ZFLPWP27CNLYUAPJGQJQM3NSXIE,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:51:31 PDT 2023,3,BatchId:5074888;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:51:31 PDT 2023,,,30BUDKLTXIAUSHASY2FW25X1V2RE59,worker_249,Submitted,Tue May 16 08:00:43 PDT 2023,Tue May 16 08:15:02 PDT 2023,Fri May 19 08:15:02 PDT 2023,,,,859,100% (4/4),100% (1/1),100% (1/1),88_2,0,CAR_d1a956a34d2855a262a5245acb6d4f5c8d6ef119,3,"Slavery was a legal and important part of the economy of the Ottoman Empire and Ottoman society until the slavery of Caucasians was banned in the early 19th century, although slaves from other groups were allowed. In Constantinople (present-day Istanbul), the administrative and political center of the Empire, about a fifth of the population consisted of slaves in 1609. Even after several measures to ban slavery in the late 19th century, the practice continued largely unfazed into the early 20th century. As late as 1908, female slaves were still sold in the Ottoman Empire. Sexual slavery was a central part of the Ottoman slave system throughout the history of the institution.",,What was the role of slavery in the labor system of the Ottoman Empire?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":75,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":370,""label"":""relevant-text-span"",""startOffset"":214},{""endOffset"":682,""label"":""relevant-text-span"",""startOffset"":579}]}}]",x,,"['Slavery was a legal and important part of the economy of the Ottoman Empire', 'In Constantinople (present-day Istanbul), the administrative and political center of the Empire, about a fifth of the population consisted of slaves in 1609', 'Sexual slavery was a central part of the Ottoman slave system throughout the history of the institution']"
3YO4AH2FQHZH7TG2KLZIQ7UXKQOQ0F,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:51:31 PDT 2023,3,BatchId:5074888;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:51:31 PDT 2023,,,3BF51CHDT0P7HKFTRXHQ6DYN6RQH0N,worker_119,Submitted,Wed May 17 09:24:25 PDT 2023,Wed May 17 09:32:07 PDT 2023,Sat May 20 09:32:07 PDT 2023,,,,462,99% (92/93),100% (1/1),100% (1/1),88_2,0,CAR_da425708886337713ed7201040555d1f7bc46077,2,"The strong abolitionist movement in the 19th century in England and later in other Western countries influenced slavery in Muslim lands. Though the 'position of the domestic slave in Muslim society was in most respects better than in either classical antiquity or the nineteenth-century Americas', thanks to regulation by Sharia law, the enlightened incentives and opportunities for slaves to be emancipated meant there was a strong market for new slaves and thus strong incentive to enslave and sell human beings. Appalling loss of life and hardships often resulted from the processes of acquisition and transportation of slaves to Muslim lands and this drew the attention of European opponents of slavery. The continuing pressure from European countries eventually overcame the strong resistance of religious conservatives who were holding that forbidding what God permits is just as great an offence as to permit what God forbids. Slavery, in their eyes, was 'authorized and regulated by the holy law'. Even masters persuaded of their own piety and benevolence sexually exploited their concubines, without a thought of whether this constituted a violation of their humanity. There were also many pious Muslims who refused to have slaves and persuaded others to do so. Eventually, the Ottoman Empire's orders against the traffic of slaves were issued and put into effect.",0.0,What was the role of slavery in the labor system of the Ottoman Empire?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":332,""label"":""relevant-text-span"",""startOffset"":144},{""endOffset"":514,""label"":""relevant-text-span"",""startOffset"":334},{""endOffset"":1005,""label"":""relevant-text-span"",""startOffset"":934},{""endOffset"":1373,""label"":""relevant-text-span"",""startOffset"":1271}]}}]",x,,"[""the 'position of the domestic slave in Muslim society was in most respects better than in either classical antiquity or the nineteenth-century Americas', thanks to regulation by Sharia law"", 'the enlightened incentives and opportunities for slaves to be emancipated meant there was a strong market for new slaves and thus strong incentive to enslave and sell human beings.', ""Slavery, in their eyes, was 'authorized and regulated by the holy law'."", ""Eventually, the Ottoman Empire's orders against the traffic of slaves were issued and put into effect.""]"
3YO4AH2FQHZH7TG2KLZIQ7UXKQOQ0F,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:51:31 PDT 2023,3,BatchId:5074888;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:51:31 PDT 2023,,,3AQF3RZ55DXIHZA2YW97CTW1345F68,worker_232,Submitted,Tue May 16 17:42:57 PDT 2023,Tue May 16 17:44:18 PDT 2023,Fri May 19 17:44:18 PDT 2023,,,,81,100% (56/56),100% (27/27),100% (27/27),88_2,0,CAR_da425708886337713ed7201040555d1f7bc46077,2,"The strong abolitionist movement in the 19th century in England and later in other Western countries influenced slavery in Muslim lands. Though the 'position of the domestic slave in Muslim society was in most respects better than in either classical antiquity or the nineteenth-century Americas', thanks to regulation by Sharia law, the enlightened incentives and opportunities for slaves to be emancipated meant there was a strong market for new slaves and thus strong incentive to enslave and sell human beings. Appalling loss of life and hardships often resulted from the processes of acquisition and transportation of slaves to Muslim lands and this drew the attention of European opponents of slavery. The continuing pressure from European countries eventually overcame the strong resistance of religious conservatives who were holding that forbidding what God permits is just as great an offence as to permit what God forbids. Slavery, in their eyes, was 'authorized and regulated by the holy law'. Even masters persuaded of their own piety and benevolence sexually exploited their concubines, without a thought of whether this constituted a violation of their humanity. There were also many pious Muslims who refused to have slaves and persuaded others to do so. Eventually, the Ottoman Empire's orders against the traffic of slaves were issued and put into effect.",0.0,What was the role of slavery in the labor system of the Ottoman Empire?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":513,""label"":""relevant-text-span"",""startOffset"":334},{""endOffset"":1178,""label"":""relevant-text-span"",""startOffset"":1006},{""endOffset"":1270,""label"":""relevant-text-span"",""startOffset"":1178},{""endOffset"":1373,""label"":""relevant-text-span"",""startOffset"":1271}]}}]",x,,"['the enlightened incentives and opportunities for slaves to be emancipated meant there was a strong market for new slaves and thus strong incentive to enslave and sell human beings', 'Even masters persuaded of their own piety and benevolence sexually exploited their concubines, without a thought of whether this constituted a violation of their humanity. ', 'There were also many pious Muslims who refused to have slaves and persuaded others to do so.', ""Eventually, the Ottoman Empire's orders against the traffic of slaves were issued and put into effect.""]"
3YO4AH2FQHZH7TG2KLZIQ7UXKQOQ0F,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:51:31 PDT 2023,3,BatchId:5074888;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:51:31 PDT 2023,,,3PJUZCGDJBVWK32DOP6DMB6H62L98J,worker_249,Submitted,Tue May 16 18:34:16 PDT 2023,Tue May 16 18:36:48 PDT 2023,Fri May 19 18:36:48 PDT 2023,,,,152,100% (4/4),100% (1/1),100% (1/1),88_2,0,CAR_da425708886337713ed7201040555d1f7bc46077,2,"The strong abolitionist movement in the 19th century in England and later in other Western countries influenced slavery in Muslim lands. Though the 'position of the domestic slave in Muslim society was in most respects better than in either classical antiquity or the nineteenth-century Americas', thanks to regulation by Sharia law, the enlightened incentives and opportunities for slaves to be emancipated meant there was a strong market for new slaves and thus strong incentive to enslave and sell human beings. Appalling loss of life and hardships often resulted from the processes of acquisition and transportation of slaves to Muslim lands and this drew the attention of European opponents of slavery. The continuing pressure from European countries eventually overcame the strong resistance of religious conservatives who were holding that forbidding what God permits is just as great an offence as to permit what God forbids. Slavery, in their eyes, was 'authorized and regulated by the holy law'. Even masters persuaded of their own piety and benevolence sexually exploited their concubines, without a thought of whether this constituted a violation of their humanity. There were also many pious Muslims who refused to have slaves and persuaded others to do so. Eventually, the Ottoman Empire's orders against the traffic of slaves were issued and put into effect.",0.0,What was the role of slavery in the labor system of the Ottoman Empire?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3FK4G712O1FTLIFRLR77VDFHX6SSST,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:51:31 PDT 2023,3,BatchId:5074888;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:51:31 PDT 2023,,,3TMSXRD2XBFPLZV0IF7QLLRKQ6M1WL,worker_119,Submitted,Wed May 17 08:43:09 PDT 2023,Wed May 17 08:53:49 PDT 2023,Sat May 20 08:53:49 PDT 2023,,,,640,99% (92/93),100% (1/1),100% (1/1),88_3,0,CAR_13722610770a00b90b859bb39d882a66cf5feef8,4,"The Ottoman Empire's sovereignty was embodied in the dynasty of Osman I, who was its founder and namesake. His family had ruled since 1299 in an unbroken lineage throughout the empire's history. The Ottoman dynasty (as Sultan) maintained supreme authority over the Ottoman Empire's polity. The sultan was the empire's sole and absolute regent, head of state and head of government. The Grand Viziers and polity established by the Ottoman Constitution functioned at the pleasure of the Sultan.",,How did the Ottoman Empire govern?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":381,""label"":""relevant-text-span"",""startOffset"":290},{""endOffset"":492,""label"":""relevant-text-span"",""startOffset"":382}]}}]",x,,"[""The sultan was the empire's sole and absolute regent, head of state and head of government."", 'The Grand Viziers and polity established by the Ottoman Constitution functioned at the pleasure of the Sultan.']"
3FK4G712O1FTLIFRLR77VDFHX6SSST,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:51:31 PDT 2023,3,BatchId:5074888;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:51:31 PDT 2023,,,3JWH6J9I9XS0B34ESB9SVER2JWXNB3,worker_232,Submitted,Tue May 16 17:30:14 PDT 2023,Tue May 16 17:30:58 PDT 2023,Fri May 19 17:30:58 PDT 2023,,,,44,100% (56/56),100% (27/27),100% (27/27),88_3,0,CAR_13722610770a00b90b859bb39d882a66cf5feef8,4,"The Ottoman Empire's sovereignty was embodied in the dynasty of Osman I, who was its founder and namesake. His family had ruled since 1299 in an unbroken lineage throughout the empire's history. The Ottoman dynasty (as Sultan) maintained supreme authority over the Ottoman Empire's polity. The sultan was the empire's sole and absolute regent, head of state and head of government. The Grand Viziers and polity established by the Ottoman Constitution functioned at the pleasure of the Sultan.",,How did the Ottoman Empire govern?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":289,""label"":""relevant-text-span"",""startOffset"":195},{""endOffset"":382,""label"":""relevant-text-span"",""startOffset"":290}]}}]",x,,"[""The Ottoman dynasty (as Sultan) maintained supreme authority over the Ottoman Empire's polity."", ""The sultan was the empire's sole and absolute regent, head of state and head of government. ""]"
3FK4G712O1FTLIFRLR77VDFHX6SSST,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:51:31 PDT 2023,3,BatchId:5074888;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:51:31 PDT 2023,,,3PH3VY7DJQCMGVG8QQGIDFBW35WWZ6,worker_249,Submitted,Tue May 16 08:44:13 PDT 2023,Tue May 16 08:46:20 PDT 2023,Fri May 19 08:46:20 PDT 2023,,,,127,100% (4/4),100% (1/1),100% (1/1),88_3,0,CAR_13722610770a00b90b859bb39d882a66cf5feef8,4,"The Ottoman Empire's sovereignty was embodied in the dynasty of Osman I, who was its founder and namesake. His family had ruled since 1299 in an unbroken lineage throughout the empire's history. The Ottoman dynasty (as Sultan) maintained supreme authority over the Ottoman Empire's polity. The sultan was the empire's sole and absolute regent, head of state and head of government. The Grand Viziers and polity established by the Ottoman Constitution functioned at the pleasure of the Sultan.",,How did the Ottoman Empire govern?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":288,""label"":""relevant-text-span"",""startOffset"":195},{""endOffset"":380,""label"":""relevant-text-span"",""startOffset"":290},{""endOffset"":491,""label"":""relevant-text-span"",""startOffset"":382}]}}]",x,,"[""The Ottoman dynasty (as Sultan) maintained supreme authority over the Ottoman Empire's polity"", ""The sultan was the empire's sole and absolute regent, head of state and head of government"", 'The Grand Viziers and polity established by the Ottoman Constitution functioned at the pleasure of the Sultan']"
3SSN80MU9G33TGOIAS4S3Z5ZVRHXKP,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:51:31 PDT 2023,3,BatchId:5074888;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:51:31 PDT 2023,,,3ZOTGHDK5NQHAALS4CV00S17D5NOS5,worker_119,Submitted,Wed May 17 09:24:28 PDT 2023,Wed May 17 09:34:56 PDT 2023,Sat May 20 09:34:56 PDT 2023,,,,628,99% (92/93),100% (1/1),100% (1/1),88_3,0,CAR_2c19dd9aff94bb1cafae48789df2e79b4616e6f2,3,"Following the Turkish conquest of Constantinople in 1453, the Ottoman Sultan Mehmed II established the Millet System, according to which the different ethnic groups within Constantinople and the rest of the Ottoman Empire were to be governed by a group of institutions based on faith. For this purpose, Mehmed II also founded previously non-existent religious authorities such as the Armenian Patriarchate of Constantinople in 1461. Earlier, the Byzantines considered the Armenian Church as heretic and did not allow the Armenians to have churches inside the walls of Constantinople. Several Armenian saints, such as Saint Narses, were exiled and imprisoned in the Princes' Islands near Constantinople, in the Sea of Marmara. With the Millet System, a great deal of the internal affairs regarding these communities were assigned to the administration of these religious authorities; such as the Ecumenical Patriarchate for the affairs of all Orthodox Christians, the Armenian Patriarchate for the affairs of the Armenian (and for some time also the Syriac) Christians, and later the Chief Rabbi for the affairs of the Jews.",0.0,How did the Ottoman Empire govern?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":285,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":432,""label"":""relevant-text-span"",""startOffset"":303},{""endOffset"":881,""label"":""relevant-text-span"",""startOffset"":726}]}}]",x,,"['Following the Turkish conquest of Constantinople in 1453, the Ottoman Sultan Mehmed II established the Millet System, according to which the different ethnic groups within Constantinople and the rest of the Ottoman Empire were to be governed by a group of institutions based on faith. ', 'Mehmed II also founded previously non-existent religious authorities such as the Armenian Patriarchate of Constantinople in 1461.', 'With the Millet System, a great deal of the internal affairs regarding these communities were assigned to the administration of these religious authorities']"
3SSN80MU9G33TGOIAS4S3Z5ZVRHXKP,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:51:31 PDT 2023,3,BatchId:5074888;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:51:31 PDT 2023,,,3ITXP059P1Y39ZUVOZ3VSWKLE0HJSZ,worker_232,Submitted,Tue May 16 17:36:31 PDT 2023,Tue May 16 17:40:42 PDT 2023,Fri May 19 17:40:42 PDT 2023,,,,251,100% (56/56),100% (27/27),100% (27/27),88_3,0,CAR_2c19dd9aff94bb1cafae48789df2e79b4616e6f2,3,"Following the Turkish conquest of Constantinople in 1453, the Ottoman Sultan Mehmed II established the Millet System, according to which the different ethnic groups within Constantinople and the rest of the Ottoman Empire were to be governed by a group of institutions based on faith. For this purpose, Mehmed II also founded previously non-existent religious authorities such as the Armenian Patriarchate of Constantinople in 1461. Earlier, the Byzantines considered the Armenian Church as heretic and did not allow the Armenians to have churches inside the walls of Constantinople. Several Armenian saints, such as Saint Narses, were exiled and imprisoned in the Princes' Islands near Constantinople, in the Sea of Marmara. With the Millet System, a great deal of the internal affairs regarding these communities were assigned to the administration of these religious authorities; such as the Ecumenical Patriarchate for the affairs of all Orthodox Christians, the Armenian Patriarchate for the affairs of the Armenian (and for some time also the Syriac) Christians, and later the Chief Rabbi for the affairs of the Jews.",0.0,How did the Ottoman Empire govern?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":284,""label"":""relevant-text-span"",""startOffset"":58}]}}]",x,,"['the Ottoman Sultan Mehmed II established the Millet System, according to which the different ethnic groups within Constantinople and the rest of the Ottoman Empire were to be governed by a group of institutions based on faith.']"
3SSN80MU9G33TGOIAS4S3Z5ZVRHXKP,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:51:31 PDT 2023,3,BatchId:5074888;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:51:31 PDT 2023,,,3HPZF4IVNR8DX70YDDEYNEVR50OYCW,worker_249,Submitted,Tue May 16 15:00:50 PDT 2023,Tue May 16 15:06:00 PDT 2023,Fri May 19 15:06:00 PDT 2023,,,,310,100% (4/4),100% (1/1),100% (1/1),88_3,0,CAR_2c19dd9aff94bb1cafae48789df2e79b4616e6f2,3,"Following the Turkish conquest of Constantinople in 1453, the Ottoman Sultan Mehmed II established the Millet System, according to which the different ethnic groups within Constantinople and the rest of the Ottoman Empire were to be governed by a group of institutions based on faith. For this purpose, Mehmed II also founded previously non-existent religious authorities such as the Armenian Patriarchate of Constantinople in 1461. Earlier, the Byzantines considered the Armenian Church as heretic and did not allow the Armenians to have churches inside the walls of Constantinople. Several Armenian saints, such as Saint Narses, were exiled and imprisoned in the Princes' Islands near Constantinople, in the Sea of Marmara. With the Millet System, a great deal of the internal affairs regarding these communities were assigned to the administration of these religious authorities; such as the Ecumenical Patriarchate for the affairs of all Orthodox Christians, the Armenian Patriarchate for the affairs of the Armenian (and for some time also the Syriac) Christians, and later the Chief Rabbi for the affairs of the Jews.",0.0,How did the Ottoman Empire govern?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":283,""label"":""relevant-text-span"",""startOffset"":137},{""endOffset"":1123,""label"":""relevant-text-span"",""startOffset"":726}]}}]",x,,"['the different ethnic groups within Constantinople and the rest of the Ottoman Empire were to be governed by a group of institutions based on faith', 'With the Millet System, a great deal of the internal affairs regarding these communities were assigned to the administration of these religious authorities; such as the Ecumenical Patriarchate for the affairs of all Orthodox Christians, the Armenian Patriarchate for the affairs of the Armenian (and for some time also the Syriac) Christians, and later the Chief Rabbi for the affairs of the Jews.']"
