HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3LCXHSGDMXLSBZA9KWN26WB2WFJSES,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,36U2A8VAG6EVG5CM5QVWBX8ZACMYK4,worker_333,Approved,Tue May 16 21:09:33 PDT 2023,Tue May 16 21:12:19 PDT 2023,Fri May 19 21:12:19 PDT 2023,Wed May 17 14:24:19 PDT 2023,,,166,100% (119/119),100% (81/81),100% (81/81),90_3,0,CAR_34e5cf8110f5b9b2f88286dc55f7c39f4a56c0d3,3,"Passenger airplanes averaged 4.8 l/100 km per passenger (1.4 MJ/passenger-km) (49 passenger-miles per gallon) in 1998. Note that on average 20% of seats are left unoccupied. Jet aircraft efficiencies are improving: Between 1960 and 2000 there was a 55% overall fuel efficiency gain (if one were to exclude the inefficient and limited fleet of the DH Comet 4 and to consider the Boeing 707 as the base case). Most of the improvements in efficiency were gained in the first decade when jet craft first came into widespread commercial use. Compared to advanced piston engine airliners of the 1950s, current jet airliners are only marginally more efficient per passenger-mile. Between 1971 and 1998 the fleet-average annual improvement per available seat-kilometre was estimated at 2.4%. Concorde the supersonic transport managed about 17 passenger-miles to the Imperial gallon; similar to a business jet, but much worse than a subsonic turbofan aircraft. Airbus puts the fuel rate consumption of their A380 at less than 3 l/100 km per passenger (78 passenger-miles per US gallon).",,How does the Airbus A380 fuel consumption compare to its competitors?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":117,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":873,""label"":""relevant-text-span"",""startOffset"":784},{""endOffset"":1077,""label"":""relevant-text-span"",""startOffset"":951}]}}]",x,,"['Passenger airplanes averaged 4.8 l/100 km per passenger (1.4 MJ/passenger-km) (49 passenger-miles per gallon) in 1998', 'Concorde the supersonic transport managed about 17 passenger-miles to the Imperial gallon', ' Airbus puts the fuel rate consumption of their A380 at less than 3 l/100 km per passenger (78 passenger-miles per US gallon).']"
31JUPBOOSRJOYL5SNK41201LTIDL88,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,30MVJZJNHRSL4KYWFT34B1FVMCSJ9O,worker_298,Approved,Tue May 16 17:38:01 PDT 2023,Tue May 16 17:41:16 PDT 2023,Fri May 19 17:41:16 PDT 2023,Wed May 17 14:24:09 PDT 2023,,,195,100% (81/81),100% (81/81),100% (81/81),90_3,0,CAR_464e9614f3b9012f0064386ab69af79028cd5ffb,2,"The 280 tons MTOW A350-900 is the first A350 model and typically seats 325 passengers over a  range. Airbus says that per seat, the Boeing 777-200ER should have a 16% heavier MWE, a 30% higher block fuel consumption and 25% higher cash operating costs than the A350-900. The −900 is designed to compete with the Boeing 777, and 787, while replacing the Airbus A340-300 and A340-500.",,How does the Airbus A380 fuel consumption compare to its competitors?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
31JUPBOOSRJOYL5SNK41201LTIDL88,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,3I2PTA7R3Y9M73L0EGE2YB5XB6MQKG,worker_195,Approved,Wed May 17 00:06:20 PDT 2023,Wed May 17 00:13:19 PDT 2023,Sat May 20 00:13:19 PDT 2023,Wed May 17 14:24:09 PDT 2023,,,419,100% (81/81),100% (81/81),100% (81/81),90_3,0,CAR_464e9614f3b9012f0064386ab69af79028cd5ffb,2,"The 280 tons MTOW A350-900 is the first A350 model and typically seats 325 passengers over a  range. Airbus says that per seat, the Boeing 777-200ER should have a 16% heavier MWE, a 30% higher block fuel consumption and 25% higher cash operating costs than the A350-900. The −900 is designed to compete with the Boeing 777, and 787, while replacing the Airbus A340-300 and A340-500.",,How does the Airbus A380 fuel consumption compare to its competitors?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":215,""label"":""relevant-text-span"",""startOffset"":180}]}}]",x,,['a 30% higher block fuel consumption']
31JUPBOOSRJOYL5SNK41201LTIDL88,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,3UNH76FOCXKQ6TCPQ28CQA03ZIQYMK,worker_333,Approved,Tue May 16 21:31:10 PDT 2023,Tue May 16 21:32:53 PDT 2023,Fri May 19 21:32:53 PDT 2023,Wed May 17 14:24:09 PDT 2023,,,103,100% (119/119),100% (81/81),100% (81/81),90_3,0,CAR_464e9614f3b9012f0064386ab69af79028cd5ffb,2,"The 280 tons MTOW A350-900 is the first A350 model and typically seats 325 passengers over a  range. Airbus says that per seat, the Boeing 777-200ER should have a 16% heavier MWE, a 30% higher block fuel consumption and 25% higher cash operating costs than the A350-900. The −900 is designed to compete with the Boeing 777, and 787, while replacing the Airbus A340-300 and A340-500.",,How does the Airbus A380 fuel consumption compare to its competitors?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":269,""label"":""relevant-text-span"",""startOffset"":118}]}}]",x,,"['per seat, the Boeing 777-200ER should have a 16% heavier MWE, a 30% higher block fuel consumption and 25% higher cash operating costs than the A350-900']"
3EAWOID6NXC9C1CJ6KTSWUT51I3V0E,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,3KOPY89HMDHZPI9GYK2UKOC9MKJ3JS,worker_298,Approved,Tue May 16 17:37:48 PDT 2023,Tue May 16 17:38:00 PDT 2023,Fri May 19 17:38:00 PDT 2023,Wed May 17 14:24:16 PDT 2023,,,12,100% (81/81),100% (81/81),100% (81/81),90_3,0,CAR_6baa2456e1373d6b235dd91437c5fa8720297d18,3,"On August 30, 2011, Boeing confirmed the launch of the 737 new engine variant, called the 737 MAX. Its new CFM International LEAP-1B engines are expected to provide a 16% lower fuel burn than the current Airbus A320.  The 737 MAX is to compete with the Airbus A320neo.",,How does the Airbus A380 fuel consumption compare to its competitors?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3EAWOID6NXC9C1CJ6KTSWUT51I3V0E,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,3TVRFO09GPUH064ULULV7JE5X9RLXO,worker_195,Approved,Wed May 17 00:35:25 PDT 2023,Wed May 17 00:38:25 PDT 2023,Sat May 20 00:38:25 PDT 2023,Wed May 17 14:24:16 PDT 2023,,,180,100% (81/81),100% (81/81),100% (81/81),90_3,0,CAR_6baa2456e1373d6b235dd91437c5fa8720297d18,3,"On August 30, 2011, Boeing confirmed the launch of the 737 new engine variant, called the 737 MAX. Its new CFM International LEAP-1B engines are expected to provide a 16% lower fuel burn than the current Airbus A320.  The 737 MAX is to compete with the Airbus A320neo.",,How does the Airbus A380 fuel consumption compare to its competitors?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3EAWOID6NXC9C1CJ6KTSWUT51I3V0E,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,3ZPBJO59KUG1G4GN395LLKI608PDHM,worker_333,Approved,Tue May 16 21:36:48 PDT 2023,Tue May 16 21:37:43 PDT 2023,Fri May 19 21:37:43 PDT 2023,Wed May 17 14:24:16 PDT 2023,,,55,100% (119/119),100% (81/81),100% (81/81),90_3,0,CAR_6baa2456e1373d6b235dd91437c5fa8720297d18,3,"On August 30, 2011, Boeing confirmed the launch of the 737 new engine variant, called the 737 MAX. Its new CFM International LEAP-1B engines are expected to provide a 16% lower fuel burn than the current Airbus A320.  The 737 MAX is to compete with the Airbus A320neo.",,How does the Airbus A380 fuel consumption compare to its competitors?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":False,""very_low"":True},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":216,""label"":""relevant-text-span"",""startOffset"":20}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"['Boeing confirmed the launch of the 737 new engine variant, called the 737 MAX. Its new CFM International LEAP-1B engines are expected to provide a 16% lower fuel burn than the current Airbus A320.']"
3Y7LTZE0ZX1617T95OWF67U85IDZUL,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,3HYA4D452WYUZYR1BUX4MGFPNYP2FY,worker_298,Approved,Tue May 16 15:12:31 PDT 2023,Tue May 16 15:12:59 PDT 2023,Fri May 19 15:12:59 PDT 2023,Wed May 17 14:26:26 PDT 2023,,,28,100% (81/81),100% (81/81),100% (81/81),90_3,0,MARCO_1961312,3,"The Airbus A380, the largest passenger jet, costs between $26,000 and $29,000 per hour, using roughly $17,467 of fuel, approximately $40.19 to $44.82 per mile. The engines on these aircraft account for 5% of the operating expenses.ith limited data on the dual engine widebodies, it appears that the Boeing 767 costs around $9,138.19 per hour to operate, the 777 costs around $8,383.15 per hour, and the Airbus A330 costs around $5937.91 per hour. More engines lead to higher prices.",,How does the Airbus A380 fuel consumption compare to its competitors?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":158,""label"":""relevant-text-span"",""startOffset"":1}]}}]",x,,"['he Airbus A380, the largest passenger jet, costs between $26,000 and $29,000 per hour, using roughly $17,467 of fuel, approximately $40.19 to $44.82 per mile']"
3Y7LTZE0ZX1617T95OWF67U85IDZUL,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,3D8YOU6S9JZ70H7STL46YTX4DVQ6UC,worker_195,Approved,Tue May 16 23:16:51 PDT 2023,Tue May 16 23:22:59 PDT 2023,Fri May 19 23:22:59 PDT 2023,Wed May 17 14:26:26 PDT 2023,,,368,100% (81/81),100% (81/81),100% (81/81),90_3,0,MARCO_1961312,3,"The Airbus A380, the largest passenger jet, costs between $26,000 and $29,000 per hour, using roughly $17,467 of fuel, approximately $40.19 to $44.82 per mile. The engines on these aircraft account for 5% of the operating expenses.ith limited data on the dual engine widebodies, it appears that the Boeing 767 costs around $9,138.19 per hour to operate, the 777 costs around $8,383.15 per hour, and the Airbus A330 costs around $5937.91 per hour. More engines lead to higher prices.",,How does the Airbus A380 fuel consumption compare to its competitors?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":117,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":352,""label"":""relevant-text-span"",""startOffset"":295},{""endOffset"":393,""label"":""relevant-text-span"",""startOffset"":354},{""endOffset"":445,""label"":""relevant-text-span"",""startOffset"":399}]}}]",x,,"['The Airbus A380, the largest passenger jet, costs between $26,000 and $29,000 per hour, using roughly $17,467 of fuel', 'the Boeing 767 costs around $9,138.19 per hour to operate', 'the 777 costs around $8,383.15 per hour', 'the Airbus A330 costs around $5937.91 per hour']"
3Y7LTZE0ZX1617T95OWF67U85IDZUL,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,3SUWZRL0M3SQBLA63LP1UBB1R5IE6L,worker_333,Approved,Tue May 16 20:35:37 PDT 2023,Tue May 16 20:40:20 PDT 2023,Fri May 19 20:40:20 PDT 2023,Wed May 17 14:26:26 PDT 2023,,,283,100% (119/119),100% (81/81),100% (81/81),90_3,0,MARCO_1961312,3,"The Airbus A380, the largest passenger jet, costs between $26,000 and $29,000 per hour, using roughly $17,467 of fuel, approximately $40.19 to $44.82 per mile. The engines on these aircraft account for 5% of the operating expenses.ith limited data on the dual engine widebodies, it appears that the Boeing 767 costs around $9,138.19 per hour to operate, the 777 costs around $8,383.15 per hour, and the Airbus A330 costs around $5937.91 per hour. More engines lead to higher prices.",,How does the Airbus A380 fuel consumption compare to its competitors?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":159,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":352,""label"":""relevant-text-span"",""startOffset"":295},{""endOffset"":393,""label"":""relevant-text-span"",""startOffset"":353},{""endOffset"":445,""label"":""relevant-text-span"",""startOffset"":399}]}}]",x,,"['The Airbus A380, the largest passenger jet, costs between $26,000 and $29,000 per hour, using roughly $17,467 of fuel, approximately $40.19 to $44.82 per mile.', 'the Boeing 767 costs around $9,138.19 per hour to operate', ' the 777 costs around $8,383.15 per hour', 'the Airbus A330 costs around $5937.91 per hour']"
3ZXNP4Z3AV0KY709DFCVO05QIY7L7L,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,32Q90QCQ1X0XA0VV5PJ24UGJSWFEKV,worker_298,Approved,Tue May 16 14:11:39 PDT 2023,Tue May 16 14:12:45 PDT 2023,Fri May 19 14:12:45 PDT 2023,Wed May 17 14:26:27 PDT 2023,,,66,100% (81/81),100% (81/81),100% (81/81),90_3,0,MARCO_2259494,3,"Compared to the average Turbofan-powered Wide-body Commercial Passenger Plane, which costs $34.16* per nautical mile and 11.38¢* per seat per nautical mile to operate, the Airbus A380-800 is: 1  $25.57 more expensive per nautical mile (a 75% premium).2  0.01¢ more expensive per seat per nautical mile (a 0% premium).ompared to the average fuel costs for all Commercial aircraft, which are $16.79* per nautical mile and 11.63¢* per seat per nautical mile, the Airbus A380-800 costs: 1  $42.93 more expensive per nautical mile (a 256% premium). 2  0.24¢ less per seat per nautical mile (a 2.1% margin).",,How does the Airbus A380 fuel consumption compare to its competitors?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":251,""label"":""relevant-text-span"",""startOffset"":193},{""endOffset"":316,""label"":""relevant-text-span"",""startOffset"":254},{""endOffset"":542,""label"":""relevant-text-span"",""startOffset"":486},{""endOffset"":601,""label"":""relevant-text-span"",""startOffset"":547}]}}]",x,,"['  $25.57 more expensive per nautical mile (a 75% premium).', '0.01 more expensive per seat per nautical mile (a 0% premium)', '$42.93 more expensive per nautical mile (a 256% premium)', '0.24 less per seat per nautical mile (a 2.1% margin).']"
3ZXNP4Z3AV0KY709DFCVO05QIY7L7L,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,3LYA37P8IV2Z3XJBVYHC3MAYP55KBG,worker_195,Approved,Tue May 16 23:23:46 PDT 2023,Tue May 16 23:33:23 PDT 2023,Fri May 19 23:33:23 PDT 2023,Wed May 17 14:26:28 PDT 2023,,,577,100% (81/81),100% (81/81),100% (81/81),90_3,0,MARCO_2259494,3,"Compared to the average Turbofan-powered Wide-body Commercial Passenger Plane, which costs $34.16* per nautical mile and 11.38¢* per seat per nautical mile to operate, the Airbus A380-800 is: 1  $25.57 more expensive per nautical mile (a 75% premium).2  0.01¢ more expensive per seat per nautical mile (a 0% premium).ompared to the average fuel costs for all Commercial aircraft, which are $16.79* per nautical mile and 11.63¢* per seat per nautical mile, the Airbus A380-800 costs: 1  $42.93 more expensive per nautical mile (a 256% premium). 2  0.24¢ less per seat per nautical mile (a 2.1% margin).",,How does the Airbus A380 fuel consumption compare to its competitors?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":166,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":234,""label"":""relevant-text-span"",""startOffset"":168},{""endOffset"":301,""label"":""relevant-text-span"",""startOffset"":254},{""endOffset"":454,""label"":""relevant-text-span"",""startOffset"":317},{""endOffset"":601,""label"":""relevant-text-span"",""startOffset"":456}]}}]",x,,"['Compared to the average Turbofan-powered Wide-body Commercial Passenger Plane, which costs $34.16* per nautical mile and 11.38* per seat per nautical mile to operate', 'the Airbus A380-800 is: 1  $25.57 more expensive per nautical mile', '0.01 more expensive per seat per nautical mile', 'ompared to the average fuel costs for all Commercial aircraft, which are $16.79* per nautical mile and 11.63* per seat per nautical mile', 'the Airbus A380-800 costs: 1  $42.93 more expensive per nautical mile (a 256% premium). 2  0.24 less per seat per nautical mile (a 2.1% margin).']"
3ZXNP4Z3AV0KY709DFCVO05QIY7L7L,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,3SEPORI8WSEP9ID5PLKQVQE5BWCAZC,worker_333,Approved,Tue May 16 22:25:15 PDT 2023,Tue May 16 22:27:37 PDT 2023,Fri May 19 22:27:37 PDT 2023,Wed May 17 14:26:28 PDT 2023,,,142,100% (119/119),100% (81/81),100% (81/81),90_3,0,MARCO_2259494,3,"Compared to the average Turbofan-powered Wide-body Commercial Passenger Plane, which costs $34.16* per nautical mile and 11.38¢* per seat per nautical mile to operate, the Airbus A380-800 is: 1  $25.57 more expensive per nautical mile (a 75% premium).2  0.01¢ more expensive per seat per nautical mile (a 0% premium).ompared to the average fuel costs for all Commercial aircraft, which are $16.79* per nautical mile and 11.63¢* per seat per nautical mile, the Airbus A380-800 costs: 1  $42.93 more expensive per nautical mile (a 256% premium). 2  0.24¢ less per seat per nautical mile (a 2.1% margin).",,How does the Airbus A380 fuel consumption compare to its competitors?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":601,""label"":""relevant-text-span"",""startOffset"":317}]}}]",x,,"['ompared to the average fuel costs for all Commercial aircraft, which are $16.79* per nautical mile and 11.63* per seat per nautical mile, the Airbus A380-800 costs: 1  $42.93 more expensive per nautical mile (a 256% premium). 2  0.24 less per seat per nautical mile (a 2.1% margin).']"
338GLSUI57QKHDA5F778OEW28GYSFA,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,3RANCT1ZVKWD6TONPCLE99JWRRJUBT,worker_298,Approved,Tue May 16 15:24:21 PDT 2023,Tue May 16 15:24:37 PDT 2023,Fri May 19 15:24:37 PDT 2023,Wed May 17 14:24:10 PDT 2023,,,16,100% (81/81),100% (81/81),100% (81/81),90_4,0,CAR_15db7f660c7fcfed6c7e7bccc2a1bab1b4253134,2,"As of November 2016, Airbus had delivered 36 aircraft with six unfilled orders. The list price is $203.6 million. As well as new-build freighters, Airbus has proposed passenger-to-freighter conversions of existing −200 airliners. The A330-200F is sized between the 767-300F and 777F, but trails both Boeing models in orders and deliveries.",,How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
338GLSUI57QKHDA5F778OEW28GYSFA,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,32SVAV9L3KOOOP6C4EPHRP9QW2IA3M,worker_195,Approved,Wed May 17 00:15:17 PDT 2023,Wed May 17 00:15:46 PDT 2023,Sat May 20 00:15:46 PDT 2023,Wed May 17 14:24:11 PDT 2023,,,29,100% (81/81),100% (81/81),100% (81/81),90_4,0,CAR_15db7f660c7fcfed6c7e7bccc2a1bab1b4253134,2,"As of November 2016, Airbus had delivered 36 aircraft with six unfilled orders. The list price is $203.6 million. As well as new-build freighters, Airbus has proposed passenger-to-freighter conversions of existing −200 airliners. The A330-200F is sized between the 767-300F and 777F, but trails both Boeing models in orders and deliveries.",,How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
338GLSUI57QKHDA5F778OEW28GYSFA,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,3WT783CTPGWHKZ7N3L0EF3XQKUPCBK,worker_333,Approved,Tue May 16 20:55:52 PDT 2023,Tue May 16 20:57:37 PDT 2023,Fri May 19 20:57:37 PDT 2023,Wed May 17 14:24:11 PDT 2023,,,105,100% (119/119),100% (81/81),100% (81/81),90_4,0,CAR_15db7f660c7fcfed6c7e7bccc2a1bab1b4253134,2,"As of November 2016, Airbus had delivered 36 aircraft with six unfilled orders. The list price is $203.6 million. As well as new-build freighters, Airbus has proposed passenger-to-freighter conversions of existing −200 airliners. The A330-200F is sized between the 767-300F and 777F, but trails both Boeing models in orders and deliveries.",,How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3VEI3XUC0VCK7BZMEL38AY5AOK2PRM,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 16 03:45:29 PDT 2023,3,BatchId:5074882;OriginalHitTemplateId:929448123;,21600,259200,Fri May 19 03:45:29 PDT 2023,,,3M23Y66PO7MRL4FO4G96JSFGSTQ6S7,worker_298,Approved,Tue May 16 15:33:14 PDT 2023,Tue May 16 17:36:17 PDT 2023,Fri May 19 17:36:17 PDT 2023,Wed May 17 14:24:24 PDT 2023,,,7383,100% (81/81),100% (81/81),100% (81/81),90_4,0,CAR_65bc676f892525a0e3f2f870da8981dbf05039aa,1,"Boeing launched the 777 Freighter in May 2005 with an order from Air France. The freighter variant is based on the −200LR. Other customers include FedEx and Emirates. Boeing officially announced in November 2005 that it would produce a larger variant of the 747, the 747-8, in two versions, commencing with the Freighter version with firm orders for two cargo carriers. The second version, named the Intercontinental, is for passenger airlines. Both 747-8 versions feature a lengthened fuselage, new, advanced engines and wings, and the incorporation of other technologies developed for the 787.",2.0,How do the freighter versions of the Airbus A380 and Boeing 747 compare to each other?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
