HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
341YLJU22MEBM5VXM0YN0TWQQFNI2M,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:29 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:29 PDT 2023,,,33IZTU6J86G44JZK53IWJ5S0PEZSXV,worker_167,Submitted,Wed May 17 22:37:01 PDT 2023,Wed May 17 23:14:36 PDT 2023,Sat May 20 23:14:36 PDT 2023,,,,2255,99% (124/125),100% (86/86),100% (85/85),95_2,0,MARCO_1489681,4,"Open burning of plastic waste is simply dangerous to your health and the health of the environment. Plastic such as PVC (polyvinylchloride) is common in such things as bottles and jugs, plastic packaging and blister packs, etc. When these are burnt in the house, carbon monoxide, dioxins and furans are released into your air. Whilst carbon monoxide is a pretty well known poison, dioxins and furans are not.",2.0,Interesting. What is the impact of burning waste and garbage on the environment?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":99,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":326,""label"":""relevant-text-span"",""startOffset"":100}]}}]",x,,"['Open burning of plastic waste is simply dangerous to your health and the health of the environment.', 'Plastic such as PVC (polyvinylchloride) is common in such things as bottles and jugs, plastic packaging and blister packs, etc. When these are burnt in the house, carbon monoxide, dioxins and furans are released into your air.']"
30U1YOGZHEBNJTW9O1CI0ETHW4ESDX,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:29 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:29 PDT 2023,,,3LOZAJ85YISBZKIMBO3QSNFWRHN2XJ,worker_266,Submitted,Wed May 17 12:30:16 PDT 2023,Wed May 17 12:31:19 PDT 2023,Sat May 20 12:31:19 PDT 2023,,,,63,100% (86/86),100% (86/86),100% (85/85),95_2,0,MARCO_6015326,4,"Burning household waste is a serious threat to public health and the environment. Toxic chemicals, including dioxins, are produced when household waste is burned. One household burn barrel emits more dioxin than a municipal waste incinerator serving thousands of homes.Burning of debris can cause another problem ...urning household waste is a serious threat to public health and the environment. Toxic chemicals, including dioxins, are produced when household waste is burned. One household burn barrel emits more dioxin than a municipal waste incinerator serving thousands of homes. Burning of debris can cause another problem ...",4.0,Interesting. What is the impact of burning waste and garbage on the environment?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":81,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":162,""label"":""relevant-text-span"",""startOffset"":82}]}}]",x,,"['Burning household waste is a serious threat to public health and the environment.', 'Toxic chemicals, including dioxins, are produced when household waste is burned.']"
30U1YOGZHEBNJTW9O1CI0ETHW4ESDX,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:29 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:29 PDT 2023,,,31Z0PCVWUPUB4468CQJOZBBYP4F7TL,worker_28,Submitted,Wed May 17 20:38:55 PDT 2023,Wed May 17 20:42:44 PDT 2023,Sat May 20 20:42:44 PDT 2023,,,,229,100% (86/86),100% (86/86),100% (85/85),95_2,0,MARCO_6015326,4,"Burning household waste is a serious threat to public health and the environment. Toxic chemicals, including dioxins, are produced when household waste is burned. One household burn barrel emits more dioxin than a municipal waste incinerator serving thousands of homes.Burning of debris can cause another problem ...urning household waste is a serious threat to public health and the environment. Toxic chemicals, including dioxins, are produced when household waste is burned. One household burn barrel emits more dioxin than a municipal waste incinerator serving thousands of homes. Burning of debris can cause another problem ...",4.0,Interesting. What is the impact of burning waste and garbage on the environment?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"",""very_low"":True},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":268,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":584,""label"":""relevant-text-span"",""startOffset"":269}]}}]",x,,"['Burning household waste is a serious threat to public health and the environment. Toxic chemicals, including dioxins, are produced when household waste is burned. One household burn barrel emits more dioxin than a municipal waste incinerator serving thousands of homes', 'Burning of debris can cause another problem ...urning household waste is a serious threat to public health and the environment. Toxic chemicals, including dioxins, are produced when household waste is burned. One household burn barrel emits more dioxin than a municipal waste incinerator serving thousands of homes.']"
30U1YOGZHEBNJTW9O1CI0ETHW4ESDX,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:29 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:29 PDT 2023,,,3F1567XTN1K2Q729AJND82RH0NMQ9K,worker_167,Submitted,Wed May 17 22:31:17 PDT 2023,Wed May 17 23:00:32 PDT 2023,Sat May 20 23:00:32 PDT 2023,,,,1755,99% (124/125),100% (86/86),100% (85/85),95_2,0,MARCO_6015326,4,"Burning household waste is a serious threat to public health and the environment. Toxic chemicals, including dioxins, are produced when household waste is burned. One household burn barrel emits more dioxin than a municipal waste incinerator serving thousands of homes.Burning of debris can cause another problem ...urning household waste is a serious threat to public health and the environment. Toxic chemicals, including dioxins, are produced when household waste is burned. One household burn barrel emits more dioxin than a municipal waste incinerator serving thousands of homes. Burning of debris can cause another problem ...",4.0,Interesting. What is the impact of burning waste and garbage on the environment?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":81,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":269,""label"":""relevant-text-span"",""startOffset"":82},{""endOffset"":584,""label"":""relevant-text-span"",""startOffset"":397}]}}]",x,,"['Burning household waste is a serious threat to public health and the environment.', 'Toxic chemicals, including dioxins, are produced when household waste is burned. One household burn barrel emits more dioxin than a municipal waste incinerator serving thousands of homes.', 'Toxic chemicals, including dioxins, are produced when household waste is burned. One household burn barrel emits more dioxin than a municipal waste incinerator serving thousands of homes.']"
3K2CEDRADFGR2NF1QUGBT9CX71KMTY,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:29 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:29 PDT 2023,,,337RC3OW0AHPWHZZLFKDJYHKH6RVLJ,worker_266,Submitted,Wed May 17 13:46:31 PDT 2023,Wed May 17 13:47:19 PDT 2023,Sat May 20 13:47:19 PDT 2023,,,,48,100% (86/86),100% (86/86),100% (85/85),95_3,0,CAR_801459d2dba4fdfa7be76c211210166faa721f9e,4,"A landfill compaction vehicle has two main functions: to spread the waste evenly in layers over the landfill, and to compact waste to reduce its volume and help stabilize the landfill. Proper waste compacting includes the process of using a steel wheeled/drum landfill compactor to shred, tear and press together various items in the waste stream so they consume a minimal volume of landfill airspace. The higher the compaction rate, the more trash the landfill can receive and store. This will also reduce landslides, cave-ins and minimize the risk of explosions of landfill gas (see landfill gas migration).",,Why does waste compaction slow the biodegradation of organic waste?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3K2CEDRADFGR2NF1QUGBT9CX71KMTY,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:29 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:29 PDT 2023,,,3ZDAD0O1T6S5JJCZU3NMTAOMRXWXT8,worker_28,Submitted,Wed May 17 20:55:57 PDT 2023,Wed May 17 20:59:19 PDT 2023,Sat May 20 20:59:19 PDT 2023,,,,202,100% (86/86),100% (86/86),100% (85/85),95_3,0,CAR_801459d2dba4fdfa7be76c211210166faa721f9e,4,"A landfill compaction vehicle has two main functions: to spread the waste evenly in layers over the landfill, and to compact waste to reduce its volume and help stabilize the landfill. Proper waste compacting includes the process of using a steel wheeled/drum landfill compactor to shred, tear and press together various items in the waste stream so they consume a minimal volume of landfill airspace. The higher the compaction rate, the more trash the landfill can receive and store. This will also reduce landslides, cave-ins and minimize the risk of explosions of landfill gas (see landfill gas migration).",,Why does waste compaction slow the biodegradation of organic waste?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3K2CEDRADFGR2NF1QUGBT9CX71KMTY,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:29 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:29 PDT 2023,,,3YMTUJH0DXVELHOPASLHWZROY294TI,worker_167,Submitted,Wed May 17 22:41:34 PDT 2023,Wed May 17 23:20:23 PDT 2023,Sat May 20 23:20:23 PDT 2023,,,,2329,99% (124/125),100% (86/86),100% (85/85),95_3,0,CAR_801459d2dba4fdfa7be76c211210166faa721f9e,4,"A landfill compaction vehicle has two main functions: to spread the waste evenly in layers over the landfill, and to compact waste to reduce its volume and help stabilize the landfill. Proper waste compacting includes the process of using a steel wheeled/drum landfill compactor to shred, tear and press together various items in the waste stream so they consume a minimal volume of landfill airspace. The higher the compaction rate, the more trash the landfill can receive and store. This will also reduce landslides, cave-ins and minimize the risk of explosions of landfill gas (see landfill gas migration).",,Why does waste compaction slow the biodegradation of organic waste?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3XUSYT70JXGNIKCXFZTYQ8NY1CVD0V,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:30 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:30 PDT 2023,,,3X31TUMD7219A5J1E10OCAA4S2T1L9,worker_266,Submitted,Wed May 17 12:04:04 PDT 2023,Wed May 17 12:05:04 PDT 2023,Sat May 20 12:05:04 PDT 2023,,,,60,100% (86/86),100% (86/86),100% (85/85),95_3,0,CAR_8818f9dd0bf6807b049ea5840b7cf2400f1eafae,3,"Clean-up of waste is done by clean-up crews around the property. It is trucked to the main facilities to be processed and packaged. At its height there were more than 600 truckloads a day. Since clean-up began, more than 12,000,000 miles have been logged. Processing is done by compacting waste and hazardous materials to make sure no air pockets remain. After adding support to the waste by adding cement blocks so the area will not sag, a temporary cap is placed over the waste until a permanent cap seals all the waste off from the site.",,Why does waste compaction slow the biodegradation of organic waste?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3XUSYT70JXGNIKCXFZTYQ8NY1CVD0V,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:30 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:30 PDT 2023,,,36AHBNMV1WRN2Z6CD9997KD9QEQDYT,worker_28,Submitted,Wed May 17 13:41:21 PDT 2023,Wed May 17 14:02:41 PDT 2023,Sat May 20 14:02:41 PDT 2023,,,,1280,100% (86/86),100% (86/86),100% (85/85),95_3,0,CAR_8818f9dd0bf6807b049ea5840b7cf2400f1eafae,3,"Clean-up of waste is done by clean-up crews around the property. It is trucked to the main facilities to be processed and packaged. At its height there were more than 600 truckloads a day. Since clean-up began, more than 12,000,000 miles have been logged. Processing is done by compacting waste and hazardous materials to make sure no air pockets remain. After adding support to the waste by adding cement blocks so the area will not sag, a temporary cap is placed over the waste until a permanent cap seals all the waste off from the site.",,Why does waste compaction slow the biodegradation of organic waste?,"[{""answer_confidence"":{""high"",""low"":True,""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":355,""label"":""relevant-text-span"",""startOffset"":256}]}}]",,The agreement rate not met. None of the text span chosen by you has been selected by other workers.,['Processing is done by compacting waste and hazardous materials to make sure no air pockets remain. ']
3XUSYT70JXGNIKCXFZTYQ8NY1CVD0V,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:30 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:30 PDT 2023,,,3GNA64GUZJJJPK0X7TAWWMMFER35Q8,worker_167,Submitted,Wed May 17 22:31:11 PDT 2023,Wed May 17 22:40:20 PDT 2023,Sat May 20 22:40:20 PDT 2023,,,,549,99% (124/125),100% (86/86),100% (85/85),95_3,0,CAR_8818f9dd0bf6807b049ea5840b7cf2400f1eafae,3,"Clean-up of waste is done by clean-up crews around the property. It is trucked to the main facilities to be processed and packaged. At its height there were more than 600 truckloads a day. Since clean-up began, more than 12,000,000 miles have been logged. Processing is done by compacting waste and hazardous materials to make sure no air pockets remain. After adding support to the waste by adding cement blocks so the area will not sag, a temporary cap is placed over the waste until a permanent cap seals all the waste off from the site.",,Why does waste compaction slow the biodegradation of organic waste?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3OCZWXS70SM5B3MQPMXYQGRURT85LO,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:30 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:30 PDT 2023,,,3C2NJ6JBKFW6NQ4I9IGHULOYP3P2NB,worker_266,Submitted,Wed May 17 13:01:38 PDT 2023,Wed May 17 13:07:58 PDT 2023,Sat May 20 13:07:58 PDT 2023,,,,380,100% (86/86),100% (86/86),100% (85/85),95_3,0,CAR_ceaa49bdec39db2a76a6a8528e70a6830433f8d8,4,"Waste compaction is the process of compacting waste, reducing it in size. Garbage compactors and waste collection vehicles compress waste so that more of it can be stored in the same space. Waste is compacted again, more thoroughly, at the landfill to conserve valuable airspace and to extend the landfill's life span. A side effect of this is that important items, like evidence in a crime, may be difficult to recover from the garbage. Due to reduced oxygenation, biodegradation of organic waste is also slowed.",,Why does waste compaction slow the biodegradation of organic waste?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":513,""label"":""relevant-text-span"",""startOffset"":438}]}}]",x,,"['Due to reduced oxygenation, biodegradation of organic waste is also slowed.']"
3OCZWXS70SM5B3MQPMXYQGRURT85LO,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:30 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:30 PDT 2023,,,3X65QVEQI52TX8TZUYP8T6TVWYNCLB,worker_28,Submitted,Wed May 17 10:31:53 PDT 2023,Wed May 17 10:40:57 PDT 2023,Sat May 20 10:40:57 PDT 2023,,,,544,100% (86/86),100% (86/86),100% (85/85),95_3,0,CAR_ceaa49bdec39db2a76a6a8528e70a6830433f8d8,4,"Waste compaction is the process of compacting waste, reducing it in size. Garbage compactors and waste collection vehicles compress waste so that more of it can be stored in the same space. Waste is compacted again, more thoroughly, at the landfill to conserve valuable airspace and to extend the landfill's life span. A side effect of this is that important items, like evidence in a crime, may be difficult to recover from the garbage. Due to reduced oxygenation, biodegradation of organic waste is also slowed.",,Why does waste compaction slow the biodegradation of organic waste?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":464,""label"":""relevant-text-span"",""startOffset"":438}]}}]",x,,['Due to reduced oxygenation']
3OCZWXS70SM5B3MQPMXYQGRURT85LO,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:30 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:30 PDT 2023,,,3WOKGM4L76VH911GVACGQMVOIIAO0Y,worker_167,Submitted,Wed May 17 22:31:21 PDT 2023,Wed May 17 23:10:53 PDT 2023,Sat May 20 23:10:53 PDT 2023,,,,2372,99% (124/125),100% (86/86),100% (85/85),95_3,0,CAR_ceaa49bdec39db2a76a6a8528e70a6830433f8d8,4,"Waste compaction is the process of compacting waste, reducing it in size. Garbage compactors and waste collection vehicles compress waste so that more of it can be stored in the same space. Waste is compacted again, more thoroughly, at the landfill to conserve valuable airspace and to extend the landfill's life span. A side effect of this is that important items, like evidence in a crime, may be difficult to recover from the garbage. Due to reduced oxygenation, biodegradation of organic waste is also slowed.",,Why does waste compaction slow the biodegradation of organic waste?,"[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":513,""label"":""relevant-text-span"",""startOffset"":190}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"[""Waste is compacted again, more thoroughly, at the landfill to conserve valuable airspace and to extend the landfill's life span. A side effect of this is that important items, like evidence in a crime, may be difficult to recover from the garbage. Due to reduced oxygenation, biodegradation of organic waste is also slowed.""]"
37M4O367WNXPHL4BPYYDQT6JRYY5MQ,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:30 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:30 PDT 2023,,,337RC3OW0AHPWHZZLFKDJYHKH65LVN,worker_266,Submitted,Wed May 17 12:28:10 PDT 2023,Wed May 17 12:30:16 PDT 2023,Sat May 20 12:30:16 PDT 2023,,,,126,100% (86/86),100% (86/86),100% (85/85),95_3,0,CAR_fac684b0152d40909caf222f6c87f945d622b23b,3,"There are many actions along the recycling supply chain that can influence and affect the material quality of recyclate. It begins with the waste producers who place non-target and non-recyclable wastes in recycling collection. This can affect the quality of final recyclate streams or require further efforts to discard those materials at later stages in the recycling process. The different collection systems can result in different levels of contamination. Depending on which materials are collected together, extra effort is required to sort this material back into separate streams and can significantly reduce the quality of the final product. Transportation and the compaction of materials can make it more difficult to separate material back into separate waste streams. Sorting facilities are not one hundred per cent effective in separating materials, despite improvements in technology and quality recyclate which can see a loss in recyclate quality. The storage of materials outside where the product can become wet can cause problems for re-processors. Reprocessing facilities may require further sorting steps to further reduce the amount of non-target and non-recyclable material. Each action along the recycling path plays a part in the quality of recyclate.",,Why does waste compaction slow the biodegradation of organic waste?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":778,""label"":""relevant-text-span"",""startOffset"":673}]}}]",,The agreement rate not met. None of the text span chosen by you has been selected by other workers.,[' compaction of materials can make it more difficult to separate material back into separate waste streams']
37M4O367WNXPHL4BPYYDQT6JRYY5MQ,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:30 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:30 PDT 2023,,,34HJIJKLPABTY9SEFNLWXHF9VN4V44,worker_28,Submitted,Wed May 17 20:38:57 PDT 2023,Wed May 17 20:43:44 PDT 2023,Sat May 20 20:43:44 PDT 2023,,,,287,100% (86/86),100% (86/86),100% (85/85),95_3,0,CAR_fac684b0152d40909caf222f6c87f945d622b23b,3,"There are many actions along the recycling supply chain that can influence and affect the material quality of recyclate. It begins with the waste producers who place non-target and non-recyclable wastes in recycling collection. This can affect the quality of final recyclate streams or require further efforts to discard those materials at later stages in the recycling process. The different collection systems can result in different levels of contamination. Depending on which materials are collected together, extra effort is required to sort this material back into separate streams and can significantly reduce the quality of the final product. Transportation and the compaction of materials can make it more difficult to separate material back into separate waste streams. Sorting facilities are not one hundred per cent effective in separating materials, despite improvements in technology and quality recyclate which can see a loss in recyclate quality. The storage of materials outside where the product can become wet can cause problems for re-processors. Reprocessing facilities may require further sorting steps to further reduce the amount of non-target and non-recyclable material. Each action along the recycling path plays a part in the quality of recyclate.",,Why does waste compaction slow the biodegradation of organic waste?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
37M4O367WNXPHL4BPYYDQT6JRYY5MQ,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:30 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:30 PDT 2023,,,34S9DKFK784WOBXP23NC3PP34LKNYJ,worker_167,Submitted,Wed May 17 22:31:20 PDT 2023,Wed May 17 23:10:01 PDT 2023,Sat May 20 23:10:01 PDT 2023,,,,2321,99% (124/125),100% (86/86),100% (85/85),95_3,0,CAR_fac684b0152d40909caf222f6c87f945d622b23b,3,"There are many actions along the recycling supply chain that can influence and affect the material quality of recyclate. It begins with the waste producers who place non-target and non-recyclable wastes in recycling collection. This can affect the quality of final recyclate streams or require further efforts to discard those materials at later stages in the recycling process. The different collection systems can result in different levels of contamination. Depending on which materials are collected together, extra effort is required to sort this material back into separate streams and can significantly reduce the quality of the final product. Transportation and the compaction of materials can make it more difficult to separate material back into separate waste streams. Sorting facilities are not one hundred per cent effective in separating materials, despite improvements in technology and quality recyclate which can see a loss in recyclate quality. The storage of materials outside where the product can become wet can cause problems for re-processors. Reprocessing facilities may require further sorting steps to further reduce the amount of non-target and non-recyclable material. Each action along the recycling path plays a part in the quality of recyclate.",,Why does waste compaction slow the biodegradation of organic waste?,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3ZUE82NE1EG2YTVW19137NW1WNNF8V,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:30 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:30 PDT 2023,,,3IHR8NYAMCGGTPVITBCXRPQR9WIP4M,worker_266,Submitted,Wed May 17 12:50:28 PDT 2023,Wed May 17 13:00:22 PDT 2023,Sat May 20 13:00:22 PDT 2023,,,,594,100% (86/86),100% (86/86),100% (85/85),95_3,0,MARCO_6015322,2,"Introduction. It is illegal to burn household or garden waste at home or in your garden. Burning waste is not only a nuisance to neighbours, it can release many harmful chemicals into the air you breathe. Modern day waste has many toxic chemicals in it.Paper waste may contain synthetic materials, preservatives and even plastics.Disposable nappies contain gels, bleaches, plastics.urning waste is not only a nuisance to neighbours, it can release many harmful chemicals into the air you breathe. Modern day waste has many toxic chemicals in it. Paper waste may contain synthetic materials, preservatives and even plastics.",0.0,Why does waste compaction slow the biodegradation of organic waste?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3ZUE82NE1EG2YTVW19137NW1WNNF8V,3CM00QMEUP11VT7MSBJMCDF20ZWW6T,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 02:56:30 PDT 2023,3,BatchId:5075617;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 02:56:30 PDT 2023,,,3NQL1CS15WN9WG6Y4U93D6JGQLUVYA,worker_28,Submitted,Wed May 17 13:41:13 PDT 2023,Wed May 17 13:45:21 PDT 2023,Sat May 20 13:45:21 PDT 2023,,,,248,100% (86/86),100% (86/86),100% (85/85),95_3,0,MARCO_6015322,2,"Introduction. It is illegal to burn household or garden waste at home or in your garden. Burning waste is not only a nuisance to neighbours, it can release many harmful chemicals into the air you breathe. Modern day waste has many toxic chemicals in it.Paper waste may contain synthetic materials, preservatives and even plastics.Disposable nappies contain gels, bleaches, plastics.urning waste is not only a nuisance to neighbours, it can release many harmful chemicals into the air you breathe. Modern day waste has many toxic chemicals in it. Paper waste may contain synthetic materials, preservatives and even plastics.",0.0,Why does waste compaction slow the biodegradation of organic waste?,"[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
