HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3J5XXLQDIQQ5TTBGP7BBYSRC4VJV37,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,369J354OFIPOVZ6X9GFPUEWD4476G6,worker_132,Approved,Thu May 18 18:36:27 PDT 2023,Thu May 18 18:37:39 PDT 2023,Sun May 21 18:37:39 PDT 2023,Fri May 19 00:19:32 PDT 2023,,,72,100% (29/29),100% (29/29),100% (28/28),93_1,0,MARCO_4332524,3,"The minimum financial requirement to own a Burger King franchise is $1.5 million total net worth. The cash liquidity portion of the net worth should be at least $500,000. In some types of franchise transactions, the minimum financial requirements might be significantly higher.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":170,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":277,""label"":""relevant-text-span"",""startOffset"":171}]}}]",,The agreement rate not met. None of the text span chosen by you has been selected by other workers.,"['The minimum financial requirement to own a Burger King franchise is $1.5 million total net worth. The cash liquidity portion of the net worth should be at least $500,000.', 'In some types of franchise transactions, the minimum financial requirements might be significantly higher.']"
3J5XXLQDIQQ5TTBGP7BBYSRC4VJV37,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,3EJPLAJKERVOMG12Z83EFLCJFGSZ6N,worker_195,Approved,Wed May 17 03:28:33 PDT 2023,Wed May 17 03:29:13 PDT 2023,Sat May 20 03:29:13 PDT 2023,Fri May 19 00:19:33 PDT 2023,,,40,100% (111/111),100% (111/111),100% (110/110),93_1,0,MARCO_4332524,3,"The minimum financial requirement to own a Burger King franchise is $1.5 million total net worth. The cash liquidity portion of the net worth should be at least $500,000. In some types of franchise transactions, the minimum financial requirements might be significantly higher.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":96,""label"":""relevant-text-span"",""startOffset"":4},{""endOffset"":169,""label"":""relevant-text-span"",""startOffset"":102}]}}]",x,,"['minimum financial requirement to own a Burger King franchise is $1.5 million total net worth', 'cash liquidity portion of the net worth should be at least $500,000']"
3PCPFX4U54584XVSN3I3TEH1QT9FQ6,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,3FFJ6VRIL637DFQDXFZB6PZ266EI0U,worker_297,Approved,Wed May 17 13:20:35 PDT 2023,Wed May 17 14:18:25 PDT 2023,Sat May 20 14:18:25 PDT 2023,Fri May 19 00:19:36 PDT 2023,,,3470,100% (131/131),100% (116/116),100% (115/115),93_1,0,MARCO_655622,3,"Burger King Business Opportunities: Other Information. Burger King franchise owners are required to have a net worth of $1,500,000, with $500,000 available in liquid assets. Franchise contracts last for 20 years, and are renewable after that period.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":172,""label"":""relevant-text-span"",""startOffset"":55},{""endOffset"":249,""label"":""relevant-text-span"",""startOffset"":174}]}}]",x,,"['Burger King franchise owners are required to have a net worth of $1,500,000, with $500,000 available in liquid assets', 'Franchise contracts last for 20 years, and are renewable after that period.']"
3PCPFX4U54584XVSN3I3TEH1QT9FQ6,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,3GS6S824SVCSZ62PN25OIS4NT4CWN3,worker_195,Approved,Wed May 17 03:25:20 PDT 2023,Wed May 17 03:25:54 PDT 2023,Sat May 20 03:25:54 PDT 2023,Fri May 19 00:19:36 PDT 2023,,,34,100% (111/111),100% (111/111),100% (110/110),93_1,0,MARCO_655622,3,"Burger King Business Opportunities: Other Information. Burger King franchise owners are required to have a net worth of $1,500,000, with $500,000 available in liquid assets. Franchise contracts last for 20 years, and are renewable after that period.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":173,""label"":""relevant-text-span"",""startOffset"":55},{""endOffset"":249,""label"":""relevant-text-span"",""startOffset"":174}]}}]",x,,"['Burger King franchise owners are required to have a net worth of $1,500,000, with $500,000 available in liquid assets.', 'Franchise contracts last for 20 years, and are renewable after that period.']"
3PCPFX4U54584XVSN3I3TEH1QT9FQ6,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,3FTYUGLFSZ0P0BWS274CWNFGVEA5D3,worker_173,Approved,Thu May 18 04:46:24 PDT 2023,Thu May 18 04:47:22 PDT 2023,Sun May 21 04:47:22 PDT 2023,Fri May 19 00:19:36 PDT 2023,,,58,100% (108/108),100% (108/108),100% (107/107),93_1,0,MARCO_655622,3,"Burger King Business Opportunities: Other Information. Burger King franchise owners are required to have a net worth of $1,500,000, with $500,000 available in liquid assets. Franchise contracts last for 20 years, and are renewable after that period.",,Tell me about purchasing a Burger King franchise.,"[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":172,""label"":""relevant-text-span"",""startOffset"":55},{""endOffset"":249,""label"":""relevant-text-span"",""startOffset"":174}]}}]",x,,"['Burger King franchise owners are required to have a net worth of $1,500,000, with $500,000 available in liquid assets', 'Franchise contracts last for 20 years, and are renewable after that period.']"
38XPGNCKIXFQBPUKPLGU8XJIIVFV4S,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,3L70J4KAZL1M6H89X3VT4YV2NO1DAZ,worker_297,Approved,Wed May 17 14:39:11 PDT 2023,Wed May 17 14:44:24 PDT 2023,Sat May 20 14:44:24 PDT 2023,Fri May 19 00:19:30 PDT 2023,,,313,100% (131/131),100% (116/116),100% (115/115),93_2,0,MARCO_3105368,3,"How Much Does a Burger King Franchise Cost? Franchise Fees is a flat $50,000 and the total investment could be as low as $300,000 making Burger King a much more affordable option than most in its class. Burger King's franchisee training is geared to provide you with the skills to help build a successful business in this extremely competitive marketplace.",,"No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise.","[{""answer_confidence"":{""high"",""low"",""medium"":True,""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":129,""label"":""relevant-text-span"",""startOffset"":44},{""endOffset"":355,""label"":""relevant-text-span"",""startOffset"":203}]}}]",x,,"['Franchise Fees is a flat $50,000 and the total investment could be as low as $300,000', ""Burger King's franchisee training is geared to provide you with the skills to help build a successful business in this extremely competitive marketplace""]"
38XPGNCKIXFQBPUKPLGU8XJIIVFV4S,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,36V4Q8R5ZPFHXRL3ZSRIDOX10DKQMS,worker_195,Approved,Wed May 17 03:21:40 PDT 2023,Wed May 17 03:46:21 PDT 2023,Sat May 20 03:46:21 PDT 2023,Fri May 19 00:19:30 PDT 2023,,,1481,100% (111/111),100% (111/111),100% (110/110),93_2,0,MARCO_3105368,3,"How Much Does a Burger King Franchise Cost? Franchise Fees is a flat $50,000 and the total investment could be as low as $300,000 making Burger King a much more affordable option than most in its class. Burger King's franchisee training is geared to provide you with the skills to help build a successful business in this extremely competitive marketplace.",,"No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise.","[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
38XPGNCKIXFQBPUKPLGU8XJIIVFV4S,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,30BXRYBRP9C0PAGEK4ABD87R73CHWA,worker_173,Approved,Thu May 18 05:16:45 PDT 2023,Thu May 18 05:17:54 PDT 2023,Sun May 21 05:17:54 PDT 2023,Fri May 19 00:19:30 PDT 2023,,,69,100% (108/108),100% (108/108),100% (107/107),93_2,0,MARCO_3105368,3,"How Much Does a Burger King Franchise Cost? Franchise Fees is a flat $50,000 and the total investment could be as low as $300,000 making Burger King a much more affordable option than most in its class. Burger King's franchisee training is geared to provide you with the skills to help build a successful business in this extremely competitive marketplace.",,"No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise.","[{""answer_confidence"":{""high"":True,""low"",""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":201,""label"":""relevant-text-span"",""startOffset"":44}]}}]",x,,"['Franchise Fees is a flat $50,000 and the total investment could be as low as $300,000 making Burger King a much more affordable option than most in its class']"
3AJA9FLWTGDVNZ79AVDUKCQFZJSIF6,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,3ND9UOO81PH2B6Z4BPP9500YOBVLWD,worker_297,Approved,Wed May 17 07:21:18 PDT 2023,Wed May 17 07:22:36 PDT 2023,Sat May 20 07:22:36 PDT 2023,Fri May 19 00:19:30 PDT 2023,,,78,100% (131/131),100% (116/116),100% (115/115),93_2,0,MARCO_4332521,3,"What is the cost of a UK Burger King franchise? Depending on the type of restaurant and investment model, a UK Burger King franchise can cost between £250k and £800k. How long is a Burger King UK Franchise Agreement? A Burger King Franchise Agreement in the UK generally lasts for 20 years.",,"No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise.","[{""answer_confidence"":{""high"",""low"":True,""medium"",""very_high"",""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":165,""label"":""relevant-text-span"",""startOffset"":108},{""endOffset"":289,""label"":""relevant-text-span"",""startOffset"":217}]}}]",x,,"['UK Burger King franchise can cost between 250k and 800k', 'A Burger King Franchise Agreement in the UK generally lasts for 20 years']"
3AJA9FLWTGDVNZ79AVDUKCQFZJSIF6,3W850VB9FWTFT7C8XRO2T6UQ5H81K5,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Wed May 17 03:02:28 PDT 2023,3,BatchId:5075618;OriginalHitTemplateId:929448123;,21600,259200,Sat May 20 03:02:28 PDT 2023,,,32Q90QCQ1X0XA0VV5PJ24UGJS54KE8,worker_195,Approved,Wed May 17 03:29:50 PDT 2023,Wed May 17 03:45:20 PDT 2023,Sat May 20 03:45:20 PDT 2023,Fri May 19 00:19:30 PDT 2023,,,930,100% (111/111),100% (111/111),100% (110/110),93_2,0,MARCO_4332521,3,"What is the cost of a UK Burger King franchise? Depending on the type of restaurant and investment model, a UK Burger King franchise can cost between £250k and £800k. How long is a Burger King UK Franchise Agreement? A Burger King Franchise Agreement in the UK generally lasts for 20 years.",,"No, not information about Burger King's acquisition. I want to know how to open a Burger King franchise.","[{""answer_confidence"":{""high"",""low"",""medium"",""very_high"":True,""very_low""},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
