HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3JUDR1D0EA6O33JGZ83W9VNCGNFQ23,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:20 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:20 PDT 2023,,,33L7PJKHCLDF4IBRMVBUDB7TZP2T8C,worker_249,Submitted,Mon May 15 07:08:47 PDT 2023,Mon May 15 07:12:04 PDT 2023,Thu May 18 07:12:04 PDT 2023,,,,197,100% (4/4),100% (1/1),100% (1/1),82_2,0,CAR_515e60907787fa4b5ad11188b18e75d62b29afd3,3,"The American Public Health Association, the British Medical Association and the Public Health Association of Australia support mandatory labeling. The European Commission argued that mandatory labeling and traceability are needed to allow for informed choice, avoid potential misleading of consumers and facilitate the withdrawal of products if adverse effects on health or the environment are discovered.  A 2007 study on the effect of labeling laws found that once labeling went into effect, few products continued to contain GM ingredients. The study also found that costs were higher in food-exporting than in food-importing countries.",,What are the pros and cons of GMO food labeling?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":258,""label"":""relevant-text-span"",""startOffset"":233},{""endOffset"":300,""label"":""relevant-text-span"",""startOffset"":260},{""endOffset"":404,""label"":""relevant-text-span"",""startOffset"":304},{""endOffset"":542,""label"":""relevant-text-span"",""startOffset"":462},{""endOffset"":638,""label"":""relevant-text-span"",""startOffset"":570}]}}]",x,,"['allow for informed choice', 'avoid potential misleading of consumers ', 'facilitate the withdrawal of products if adverse effects on health or the environment are discovered', 'once labeling went into effect, few products continued to contain GM ingredients', 'costs were higher in food-exporting than in food-importing countries']"
3CVDZS289LFHJIX0VABMC5XWGRCFMH,3X2GEGK7X6EB74KOZHKOKNCXKFS44V,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 22:40:52 PDT 2023,1,BatchId:5074755;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 22:40:52 PDT 2023,,,3QBD8R3Z26YY8PJHEBZI2PL1Z2V4OF,worker_232,Submitted,Mon May 15 22:53:33 PDT 2023,Mon May 15 23:12:32 PDT 2023,Thu May 18 23:12:32 PDT 2023,,,,1139,100% (30/30),100% (1/1),100% (1/1),82_2,0,CAR_b3e3225b7307507b08b64f36cd8c54ebd7dc950a,3,"Proponents argue that 'Proposition 37 gives us the right to know what is in the food we eat and feed to our families. It simply requires labeling of food produced using genetic engineering, so we can choose whether to buy those products or not. We have a right to know.'Opponents argued that 'Prop. 37 is a deceptive, deeply flawed food labeling scheme, full of special-interest exemptions and loopholes. Prop. 37 would: create new government bureaucracy costing taxpayers millions, authorize expensive shakedown lawsuits against farmers and small businesses, and increase family grocery bills by hundreds of dollars per year.'",,What are the pros and cons of GMO food labeling?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":245,""label"":""relevant-text-span"",""startOffset"":116},{""endOffset"":403,""label"":""relevant-text-span"",""startOffset"":270},{""endOffset"":627,""label"":""relevant-text-span"",""startOffset"":421}]}}]",x,,"['. It simply requires labeling of food produced using genetic engineering, so we can choose whether to buy those products or not. ', ""Opponents argued that 'Prop. 37 is a deceptive, deeply flawed food labeling scheme, full of special-interest exemptions and loopholes"", ""create new government bureaucracy costing taxpayers millions, authorize expensive shakedown lawsuits against farmers and small businesses, and increase family grocery bills by hundreds of dollars per year.'""]"
33J5JKFMLADDOLFZ38H1S5S4M1FQ3E,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:20 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:20 PDT 2023,,,3LUY3GC634FDCCD1V9A4U1A10DIP7A,worker_119,Submitted,Tue May 16 06:44:33 PDT 2023,Tue May 16 06:46:38 PDT 2023,Fri May 19 06:46:38 PDT 2023,,,,125,99% (92/93),100% (1/1),100% (1/1),82_2,0,CAR_b3e3225b7307507b08b64f36cd8c54ebd7dc950a,3,"Proponents argue that 'Proposition 37 gives us the right to know what is in the food we eat and feed to our families. It simply requires labeling of food produced using genetic engineering, so we can choose whether to buy those products or not. We have a right to know.'Opponents argued that 'Prop. 37 is a deceptive, deeply flawed food labeling scheme, full of special-interest exemptions and loopholes. Prop. 37 would: create new government bureaucracy costing taxpayers millions, authorize expensive shakedown lawsuits against farmers and small businesses, and increase family grocery bills by hundreds of dollars per year.'",,What are the pros and cons of GMO food labeling?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":116,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":403,""label"":""relevant-text-span"",""startOffset"":270},{""endOffset"":481,""label"":""relevant-text-span"",""startOffset"":421},{""endOffset"":558,""label"":""relevant-text-span"",""startOffset"":483},{""endOffset"":625,""label"":""relevant-text-span"",""startOffset"":564}]}}]",x,,"[""Proponents argue that 'Proposition 37 gives us the right to know what is in the food we eat and feed to our families"", ""Opponents argued that 'Prop. 37 is a deceptive, deeply flawed food labeling scheme, full of special-interest exemptions and loopholes"", 'create new government bureaucracy costing taxpayers millions', 'authorize expensive shakedown lawsuits against farmers and small businesses', 'increase family grocery bills by hundreds of dollars per year']"
33J5JKFMLADDOLFZ38H1S5S4M1FQ3E,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:20 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:20 PDT 2023,,,386CSBG1O41F8O0BCCK1OS0F9NEQ6A,worker_249,Submitted,Mon May 15 07:12:04 PDT 2023,Mon May 15 07:17:22 PDT 2023,Thu May 18 07:17:22 PDT 2023,,,,318,100% (4/4),100% (1/1),100% (1/1),82_2,0,CAR_b3e3225b7307507b08b64f36cd8c54ebd7dc950a,3,"Proponents argue that 'Proposition 37 gives us the right to know what is in the food we eat and feed to our families. It simply requires labeling of food produced using genetic engineering, so we can choose whether to buy those products or not. We have a right to know.'Opponents argued that 'Prop. 37 is a deceptive, deeply flawed food labeling scheme, full of special-interest exemptions and loopholes. Prop. 37 would: create new government bureaucracy costing taxpayers millions, authorize expensive shakedown lawsuits against farmers and small businesses, and increase family grocery bills by hundreds of dollars per year.'",,What are the pros and cons of GMO food labeling?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":244,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":627,""label"":""relevant-text-span"",""startOffset"":269}]}}]",x,,"[""Proponents argue that 'Proposition 37 gives us the right to know what is in the food we eat and feed to our families. It simply requires labeling of food produced using genetic engineering, so we can choose whether to buy those products or not."", ""'Opponents argued that 'Prop. 37 is a deceptive, deeply flawed food labeling scheme, full of special-interest exemptions and loopholes. Prop. 37 would: create new government bureaucracy costing taxpayers millions, authorize expensive shakedown lawsuits against farmers and small businesses, and increase family grocery bills by hundreds of dollars per year.'""]"
3J6BHNX0VD7YHMAE8MHJ5XE1SCENKZ,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:20 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:20 PDT 2023,,,3NKQQ8O393K6LQM738CK4Z7WU4AUDZ,worker_119,Submitted,Tue May 16 05:03:12 PDT 2023,Tue May 16 05:06:16 PDT 2023,Fri May 19 05:06:16 PDT 2023,,,,184,99% (92/93),100% (1/1),100% (1/1),82_2,0,MARCO_1209362,2,"55:52. Later this year, Washington state voters may get the chance to weigh in on whether genetically modified foods should be labeled as such. Supporters of proposed Initiative 522 say consumers are owed the information about what's in their food.I-522's opponents say there are no known risks to GMOs, so why label them?ater this year, Washington state voters may get the chance to weigh in on whether genetically modified foods should be labeled as such.",2.0,What are the pros and cons of GMO food labeling?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":322,""label"":""relevant-text-span"",""startOffset"":144}]}}]",x,,"[""Supporters of proposed Initiative 522 say consumers are owed the information about what's in their food.I-522's opponents say there are no known risks to GMOs, so why label them?""]"
3J6BHNX0VD7YHMAE8MHJ5XE1SCENKZ,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:20 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:20 PDT 2023,,,30MVJZJNHRSL4KYWFT34B1FVLYNJ9Q,worker_232,Submitted,Mon May 15 17:23:19 PDT 2023,Mon May 15 17:37:45 PDT 2023,Thu May 18 17:37:45 PDT 2023,,,,866,100% (30/30),100% (1/1),100% (1/1),82_2,0,MARCO_1209362,2,"55:52. Later this year, Washington state voters may get the chance to weigh in on whether genetically modified foods should be labeled as such. Supporters of proposed Initiative 522 say consumers are owed the information about what's in their food.I-522's opponents say there are no known risks to GMOs, so why label them?ater this year, Washington state voters may get the chance to weigh in on whether genetically modified foods should be labeled as such.",2.0,What are the pros and cons of GMO food labeling?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":247,""label"":""relevant-text-span"",""startOffset"":186},{""endOffset"":322,""label"":""relevant-text-span"",""startOffset"":256}]}}]",x,,"[""consumers are owed the information about what's in their food"", 'opponents say there are no known risks to GMOs, so why label them?']"
3J6BHNX0VD7YHMAE8MHJ5XE1SCENKZ,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:20 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:20 PDT 2023,,,3E1QT0TDFUOPV4VGSJCQZ45KO8PI8N,worker_249,Submitted,Mon May 15 07:18:26 PDT 2023,Mon May 15 07:23:16 PDT 2023,Thu May 18 07:23:16 PDT 2023,,,,290,100% (4/4),100% (1/1),100% (1/1),82_2,0,MARCO_1209362,2,"55:52. Later this year, Washington state voters may get the chance to weigh in on whether genetically modified foods should be labeled as such. Supporters of proposed Initiative 522 say consumers are owed the information about what's in their food.I-522's opponents say there are no known risks to GMOs, so why label them?ater this year, Washington state voters may get the chance to weigh in on whether genetically modified foods should be labeled as such.",2.0,What are the pros and cons of GMO food labeling?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":322,""label"":""relevant-text-span"",""startOffset"":41},{""endOffset"":457,""label"":""relevant-text-span"",""startOffset"":355}]}}]",,The agreement rate not met. None of the text span chosen by you has been selected by other workers.,"[""voters may get the chance to weigh in on whether genetically modified foods should be labeled as such. Supporters of proposed Initiative 522 say consumers are owed the information about what's in their food.I-522's opponents say there are no known risks to GMOs, so why label them?"", 'voters may get the chance to weigh in on whether genetically modified foods should be labeled as such.']"
3X4Q1O9UCL1S4S36Q7SNGH9KC2K7OT,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:20 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:20 PDT 2023,,,3LOTDFNYACEGBEP8PEMBANVERYTFWO,worker_119,Submitted,Tue May 16 06:16:21 PDT 2023,Tue May 16 06:18:32 PDT 2023,Fri May 19 06:18:32 PDT 2023,,,,131,99% (92/93),100% (1/1),100% (1/1),82_2,0,MARCO_5055324,2,"The U.S. Food and Drug Administration has tested all the GMOs on the market to determine whether they are toxic or allergenic. They are not. (The GMO-fearing can seek out 100 Percent Organic products, indicating that a food contains no genetically modified ingredients, among other requirements.).Many people argue for GMO labels in the name of increased consumer choice. On the contrary, such labels have limited people's options.In 1997, a time of growing opposition to GMOs in Europe, the E.U. began to require them.The GMO-fearing can seek out 100 Percent Organic products, indicating that a food contains no genetically modified ingredients, among other requirements.). Many people argue for GMO labels in the name of increased consumer choice. On the contrary, such labels have limited people's options.",1.0,What are the pros and cons of GMO food labeling?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":370,""label"":""relevant-text-span"",""startOffset"":345},{""endOffset"":430,""label"":""relevant-text-span"",""startOffset"":389},{""endOffset"":748,""label"":""relevant-text-span"",""startOffset"":723},{""endOffset"":808,""label"":""relevant-text-span"",""startOffset"":767}]}}]",x,,"['increased consumer choice', ""such labels have limited people's options"", 'increased consumer choice', ""such labels have limited people's options""]"
3X4Q1O9UCL1S4S36Q7SNGH9KC2K7OT,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:20 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:20 PDT 2023,,,3IUZPWIU1TMRR0HMQPD8Q0NJYOCKWK,worker_232,Submitted,Mon May 15 17:41:38 PDT 2023,Mon May 15 17:43:50 PDT 2023,Thu May 18 17:43:50 PDT 2023,,,,132,100% (30/30),100% (1/1),100% (1/1),82_2,0,MARCO_5055324,2,"The U.S. Food and Drug Administration has tested all the GMOs on the market to determine whether they are toxic or allergenic. They are not. (The GMO-fearing can seek out 100 Percent Organic products, indicating that a food contains no genetically modified ingredients, among other requirements.).Many people argue for GMO labels in the name of increased consumer choice. On the contrary, such labels have limited people's options.In 1997, a time of growing opposition to GMOs in Europe, the E.U. began to require them.The GMO-fearing can seek out 100 Percent Organic products, indicating that a food contains no genetically modified ingredients, among other requirements.). Many people argue for GMO labels in the name of increased consumer choice. On the contrary, such labels have limited people's options.",1.0,What are the pros and cons of GMO food labeling?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":371,""label"":""relevant-text-span"",""startOffset"":297},{""endOffset"":430,""label"":""relevant-text-span"",""startOffset"":372}]}}]",x,,"['Many people argue for GMO labels in the name of increased consumer choice.', ""On the contrary, such labels have limited people's options""]"
3X4Q1O9UCL1S4S36Q7SNGH9KC2K7OT,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:20 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:20 PDT 2023,,,3TDXMTX3CG92RQCSZ4FSFQ9TIDQI6S,worker_249,Submitted,Mon May 15 06:46:34 PDT 2023,Mon May 15 06:48:47 PDT 2023,Thu May 18 06:48:47 PDT 2023,,,,133,100% (4/4),100% (1/1),100% (1/1),82_2,0,MARCO_5055324,2,"The U.S. Food and Drug Administration has tested all the GMOs on the market to determine whether they are toxic or allergenic. They are not. (The GMO-fearing can seek out 100 Percent Organic products, indicating that a food contains no genetically modified ingredients, among other requirements.).Many people argue for GMO labels in the name of increased consumer choice. On the contrary, such labels have limited people's options.In 1997, a time of growing opposition to GMOs in Europe, the E.U. began to require them.The GMO-fearing can seek out 100 Percent Organic products, indicating that a food contains no genetically modified ingredients, among other requirements.). Many people argue for GMO labels in the name of increased consumer choice. On the contrary, such labels have limited people's options.",1.0,What are the pros and cons of GMO food labeling?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":268,""label"":""relevant-text-span"",""startOffset"":142},{""endOffset"":371,""label"":""relevant-text-span"",""startOffset"":297},{""endOffset"":431,""label"":""relevant-text-span"",""startOffset"":389},{""endOffset"":646,""label"":""relevant-text-span"",""startOffset"":519},{""endOffset"":749,""label"":""relevant-text-span"",""startOffset"":675},{""endOffset"":809,""label"":""relevant-text-span"",""startOffset"":767}]}}]",x,,"['The GMO-fearing can seek out 100 Percent Organic products, indicating that a food contains no genetically modified ingredients', 'Many people argue for GMO labels in the name of increased consumer choice.', ""such labels have limited people's options."", 'The GMO-fearing can seek out 100 Percent Organic products, indicating that a food contains no genetically modified ingredients,', 'Many people argue for GMO labels in the name of increased consumer choice.', ""such labels have limited people's options.""]"
3GL25Y68579YJ4OLV4H8ICX3KW8MXF,3X2GEGK7X6EB74KOZHKOKNCXKFS44V,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 22:40:52 PDT 2023,1,BatchId:5074755;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 22:40:52 PDT 2023,,,3E47SOBEYVBR77LT9VSV1Q13F6BCI3,worker_232,Submitted,Mon May 15 22:46:07 PDT 2023,Mon May 15 22:48:58 PDT 2023,Thu May 18 22:48:58 PDT 2023,,,,171,100% (30/30),100% (1/1),100% (1/1),82_2,0,MARCO_6778183,2,"This past June, Connecticut and Maine became the first states to pass bills requiring labels on all foods made from genetically modified organisms (GMOs). In November 2012 California voters rejected the similar Proposition 37 by a narrow majority of 51.4 percent.The GMO-fearing can seek out 100 Percent Organic products, indicating that a food contains no genetically modified ingredients, among other requirements.). Many people argue for GMO labels in the name of increased consumer choice. On the contrary, such labels have limited people's options.",0.0,What are the pros and cons of GMO food labeling?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":389,""label"":""relevant-text-span"",""startOffset"":263},{""endOffset"":492,""label"":""relevant-text-span"",""startOffset"":467},{""endOffset"":552,""label"":""relevant-text-span"",""startOffset"":511}]}}]",x,,"['The GMO-fearing can seek out 100 Percent Organic products, indicating that a food contains no genetically modified ingredients', 'increased consumer choice', ""such labels have limited people's options""]"
3Y40HMYLM5XHWCTU468U9MEXWHMUXN,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:20 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:20 PDT 2023,,,3TGOYF99121S2SXTP329EZBKG58UUE,worker_119,Submitted,Tue May 16 06:44:49 PDT 2023,Tue May 16 06:54:57 PDT 2023,Fri May 19 06:54:57 PDT 2023,,,,608,99% (92/93),100% (1/1),100% (1/1),82_2,0,MARCO_6778183,2,"This past June, Connecticut and Maine became the first states to pass bills requiring labels on all foods made from genetically modified organisms (GMOs). In November 2012 California voters rejected the similar Proposition 37 by a narrow majority of 51.4 percent.The GMO-fearing can seek out 100 Percent Organic products, indicating that a food contains no genetically modified ingredients, among other requirements.). Many people argue for GMO labels in the name of increased consumer choice. On the contrary, such labels have limited people's options.",0.0,What are the pros and cons of GMO food labeling?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":492,""label"":""relevant-text-span"",""startOffset"":467},{""endOffset"":552,""label"":""relevant-text-span"",""startOffset"":511}]}}]",x,,"['increased consumer choice', ""such labels have limited people's options""]"
3Y40HMYLM5XHWCTU468U9MEXWHMUXN,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:20 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:20 PDT 2023,,,3TEM0PF1QACQ54AR51Y0FSJPD5D0DO,worker_249,Submitted,Mon May 15 07:35:37 PDT 2023,Mon May 15 07:37:46 PDT 2023,Thu May 18 07:37:46 PDT 2023,,,,129,100% (4/4),100% (1/1),100% (1/1),82_2,0,MARCO_6778183,2,"This past June, Connecticut and Maine became the first states to pass bills requiring labels on all foods made from genetically modified organisms (GMOs). In November 2012 California voters rejected the similar Proposition 37 by a narrow majority of 51.4 percent.The GMO-fearing can seek out 100 Percent Organic products, indicating that a food contains no genetically modified ingredients, among other requirements.). Many people argue for GMO labels in the name of increased consumer choice. On the contrary, such labels have limited people's options.",0.0,What are the pros and cons of GMO food labeling?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":389,""label"":""relevant-text-span"",""startOffset"":263},{""endOffset"":492,""label"":""relevant-text-span"",""startOffset"":419},{""endOffset"":553,""label"":""relevant-text-span"",""startOffset"":511}]}}]",x,,"['The GMO-fearing can seek out 100 Percent Organic products, indicating that a food contains no genetically modified ingredients', 'Many people argue for GMO labels in the name of increased consumer choice', ""such labels have limited people's options.""]"
3ZLW647WBPAWW2DE1XR0WNU16V232E,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:20 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:20 PDT 2023,,,339ANSOTRAH9Q5XH189TP9EBJ9HIK6,worker_119,Submitted,Mon May 15 08:45:41 PDT 2023,Mon May 15 08:57:58 PDT 2023,Thu May 18 08:57:58 PDT 2023,,,,737,99% (92/93),100% (1/1),100% (1/1),82_3,0,CAR_515e60907787fa4b5ad11188b18e75d62b29afd3,2,"The American Public Health Association, the British Medical Association and the Public Health Association of Australia support mandatory labeling. The European Commission argued that mandatory labeling and traceability are needed to allow for informed choice, avoid potential misleading of consumers and facilitate the withdrawal of products if adverse effects on health or the environment are discovered.  A 2007 study on the effect of labeling laws found that once labeling went into effect, few products continued to contain GM ingredients. The study also found that costs were higher in food-exporting than in food-importing countries.",3.0,What are the cons of GMO food labeling?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":639,""label"":""relevant-text-span"",""startOffset"":570}]}}]",x,,['costs were higher in food-exporting than in food-importing countries.']
3ZLW647WBPAWW2DE1XR0WNU16V232E,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:20 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:20 PDT 2023,,,3J88R45B2LD7RRJSDME2O0NP10NPXI,worker_232,Submitted,Mon May 15 17:38:14 PDT 2023,Mon May 15 17:41:04 PDT 2023,Thu May 18 17:41:04 PDT 2023,,,,170,100% (30/30),100% (1/1),100% (1/1),82_3,0,CAR_515e60907787fa4b5ad11188b18e75d62b29afd3,2,"The American Public Health Association, the British Medical Association and the Public Health Association of Australia support mandatory labeling. The European Commission argued that mandatory labeling and traceability are needed to allow for informed choice, avoid potential misleading of consumers and facilitate the withdrawal of products if adverse effects on health or the environment are discovered.  A 2007 study on the effect of labeling laws found that once labeling went into effect, few products continued to contain GM ingredients. The study also found that costs were higher in food-exporting than in food-importing countries.",3.0,What are the cons of GMO food labeling?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":637,""label"":""relevant-text-span"",""startOffset"":570}]}}]",x,,['costs were higher in food-exporting than in food-importing countrie']
3ZLW647WBPAWW2DE1XR0WNU16V232E,3SBFCXF7YFYNG6389NQ7FFVO48Q4WG,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Mon May 15 01:26:20 PDT 2023,3,BatchId:5074127;OriginalHitTemplateId:929448123;,10800,259200,Thu May 18 01:26:20 PDT 2023,,,3YMTUJH0DXVELHOPASLHWZROX2YT4V,worker_249,Submitted,Mon May 15 04:52:24 PDT 2023,Mon May 15 04:55:24 PDT 2023,Thu May 18 04:55:24 PDT 2023,,,,180,100% (4/4),100% (1/1),100% (1/1),82_3,0,CAR_515e60907787fa4b5ad11188b18e75d62b29afd3,2,"The American Public Health Association, the British Medical Association and the Public Health Association of Australia support mandatory labeling. The European Commission argued that mandatory labeling and traceability are needed to allow for informed choice, avoid potential misleading of consumers and facilitate the withdrawal of products if adverse effects on health or the environment are discovered.  A 2007 study on the effect of labeling laws found that once labeling went into effect, few products continued to contain GM ingredients. The study also found that costs were higher in food-exporting than in food-importing countries.",3.0,What are the cons of GMO food labeling?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":543,""label"":""relevant-text-span"",""startOffset"":407},{""endOffset"":639,""label"":""relevant-text-span"",""startOffset"":544}]}}]",x,,"['A 2007 study on the effect of labeling laws found that once labeling went into effect, few products continued to contain GM ingredients.', 'The study also found that costs were higher in food-exporting than in food-importing countries.']"
