HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
30IRMPJWE3YJWK261TY0EHJBUC8RK3,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 04:08:32 PDT 2023,3,BatchId:5076843;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 04:08:32 PDT 2023,,,3IGI0VL64CZKUXTNWGEE1YR1RLSON1,worker_195,Submitted,Fri May 19 22:42:51 PDT 2023,Fri May 19 22:43:09 PDT 2023,Mon May 22 22:43:09 PDT 2023,,,,18,100% (188/188),100% (188/188),100% (187/187),101_1,0,MARCO_3971926,1,"How long has Donald Trump been married? You might be wondering since the first few months of his presidency have been packed with uncomfortable exchanges with first lady Melania. Donald Trump married model Melania Knauss on January 22, 2005. The two had been married 12 years by the time Trump assumed the presidency. Their marriage ceremony was held at an Episcopal church in Palm Beach, Florida, followed by a reception at his Mar-a-Lago resort. How is Donald Trump and Melania Trump's marriage?",,What is Melania Trump's religion?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
30IRMPJWE3YJWK261TY0EHJBUC8RK3,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 04:08:32 PDT 2023,3,BatchId:5076843;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 04:08:32 PDT 2023,,,39GXDJN2OYTUHAFGRQB9ETVEYG08V3,worker_333,Approved,Fri May 19 04:24:46 PDT 2023,Fri May 19 04:25:31 PDT 2023,Mon May 22 04:25:31 PDT 2023,Mon May 22 04:26:19 PDT 2023,,,45,100% (244/244),100% (206/206),100% (205/205),101_1,0,MARCO_3971926,1,"How long has Donald Trump been married? You might be wondering since the first few months of his presidency have been packed with uncomfortable exchanges with first lady Melania. Donald Trump married model Melania Knauss on January 22, 2005. The two had been married 12 years by the time Trump assumed the presidency. Their marriage ceremony was held at an Episcopal church in Palm Beach, Florida, followed by a reception at his Mar-a-Lago resort. How is Donald Trump and Melania Trump's marriage?",,What is Melania Trump's religion?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":373,""label"":""relevant-text-span"",""startOffset"":318}]}}]",x,,['Their marriage ceremony was held at an Episcopal church']
33KGGVH25YW1NF2W2IYAYK90MNU1X7,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 04:08:32 PDT 2023,3,BatchId:5076843;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 04:08:32 PDT 2023,,,3IX2EGZR7GYR8KUI9A3Q2MFPTO0JRU,worker_298,Submitted,Fri May 19 20:50:25 PDT 2023,Fri May 19 20:50:41 PDT 2023,Mon May 22 20:50:41 PDT 2023,,,,16,100% (158/158),100% (158/158),100% (157/157),101_1,0,MARCO_5077153,1,"After the toughest week of his presidential campaign, Donald Trump headed to church in New York. The GOP nominee and his wife Melania arrived at St Patrick's Cathedral on Friday morning for a private meeting with Archibishop of New York Timothy Cardinal Dolan.",,What is Melania Trump's religion?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
33KGGVH25YW1NF2W2IYAYK90MNU1X7,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 04:08:32 PDT 2023,3,BatchId:5076843;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 04:08:32 PDT 2023,,,3TXWC2NHN45E3NHM2NCI326IJLES93,worker_195,Submitted,Fri May 19 22:45:45 PDT 2023,Fri May 19 22:46:29 PDT 2023,Mon May 22 22:46:29 PDT 2023,,,,44,100% (188/188),100% (188/188),100% (187/187),101_1,0,MARCO_5077153,1,"After the toughest week of his presidential campaign, Donald Trump headed to church in New York. The GOP nominee and his wife Melania arrived at St Patrick's Cathedral on Friday morning for a private meeting with Archibishop of New York Timothy Cardinal Dolan.",,What is Melania Trump's religion?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":260,""label"":""relevant-text-span"",""startOffset"":97}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"[""The GOP nominee and his wife Melania arrived at St Patrick's Cathedral on Friday morning for a private meeting with Archibishop of New York Timothy Cardinal Dolan.""]"
33KGGVH25YW1NF2W2IYAYK90MNU1X7,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 04:08:32 PDT 2023,3,BatchId:5076843;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 04:08:32 PDT 2023,,,388U7OUMFCGK6ETWN2TKKH0TUCC0RG,worker_333,Approved,Fri May 19 04:38:35 PDT 2023,Fri May 19 04:39:31 PDT 2023,Mon May 22 04:39:31 PDT 2023,Mon May 22 04:40:19 PDT 2023,,,56,100% (244/244),100% (206/206),100% (205/205),101_1,0,MARCO_5077153,1,"After the toughest week of his presidential campaign, Donald Trump headed to church in New York. The GOP nominee and his wife Melania arrived at St Patrick's Cathedral on Friday morning for a private meeting with Archibishop of New York Timothy Cardinal Dolan.",,What is Melania Trump's religion?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":259,""label"":""relevant-text-span"",""startOffset"":97}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"[""The GOP nominee and his wife Melania arrived at St Patrick's Cathedral on Friday morning for a private meeting with Archibishop of New York Timothy Cardinal Dolan""]"
3X7837UUBHDVZHY4RKVQ27S2J0V6JM,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 04:08:34 PDT 2023,3,BatchId:5076843;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 04:08:34 PDT 2023,,,3HQUKB7LNKTISKLPP5OBC5X4TNYHHQ,worker_298,Submitted,Fri May 19 20:47:21 PDT 2023,Fri May 19 20:48:11 PDT 2023,Mon May 22 20:48:11 PDT 2023,,,,50,100% (158/158),100% (158/158),100% (157/157),101_10,0,MARCO_1167320,3,"Does Jared Kushner have any influence over his father-in-law Donald Trump? In a word, yes, but it has already proved to be controversial. Jared Kushner has been named as a special adviser to the President, working alongside the chief of staff, Reince Priebus, and Trump's chief strategist, Steve Bannon. It's believed he will mainly focus on trade policy and the Middle East peace process.",,What does Jared Kushner do at the White House?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":204,""label"":""relevant-text-span"",""startOffset"":138},{""endOffset"":389,""label"":""relevant-text-span"",""startOffset"":304}]}}]",x,,"['Jared Kushner has been named as a special adviser to the President', ""It's believed he will mainly focus on trade policy and the Middle East peace process.""]"
3X7837UUBHDVZHY4RKVQ27S2J0V6JM,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 04:08:34 PDT 2023,3,BatchId:5076843;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 04:08:34 PDT 2023,,,392CY0QWG66OC38EGGMDISPFOVY4IR,worker_195,Submitted,Fri May 19 22:39:37 PDT 2023,Fri May 19 22:40:04 PDT 2023,Mon May 22 22:40:04 PDT 2023,,,,27,100% (188/188),100% (188/188),100% (187/187),101_10,0,MARCO_1167320,3,"Does Jared Kushner have any influence over his father-in-law Donald Trump? In a word, yes, but it has already proved to be controversial. Jared Kushner has been named as a special adviser to the President, working alongside the chief of staff, Reince Priebus, and Trump's chief strategist, Steve Bannon. It's believed he will mainly focus on trade policy and the Middle East peace process.",,What does Jared Kushner do at the White House?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":204,""label"":""relevant-text-span"",""startOffset"":138},{""endOffset"":389,""label"":""relevant-text-span"",""startOffset"":303}]}}]",x,,"['Jared Kushner has been named as a special adviser to the President', "" It's believed he will mainly focus on trade policy and the Middle East peace process.""]"
3X7837UUBHDVZHY4RKVQ27S2J0V6JM,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 04:08:34 PDT 2023,3,BatchId:5076843;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 04:08:34 PDT 2023,,,37ZHEEHM61165N8EXBDXHY70WC373K,worker_333,Approved,Fri May 19 04:45:21 PDT 2023,Fri May 19 04:46:02 PDT 2023,Mon May 22 04:46:02 PDT 2023,Mon May 22 04:46:19 PDT 2023,,,41,100% (244/244),100% (206/206),100% (205/205),101_10,0,MARCO_1167320,3,"Does Jared Kushner have any influence over his father-in-law Donald Trump? In a word, yes, but it has already proved to be controversial. Jared Kushner has been named as a special adviser to the President, working alongside the chief of staff, Reince Priebus, and Trump's chief strategist, Steve Bannon. It's believed he will mainly focus on trade policy and the Middle East peace process.",,What does Jared Kushner do at the White House?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":304,""label"":""relevant-text-span"",""startOffset"":138},{""endOffset"":389,""label"":""relevant-text-span"",""startOffset"":304}]}}]",x,,"[""Jared Kushner has been named as a special adviser to the President, working alongside the chief of staff, Reince Priebus, and Trump's chief strategist, Steve Bannon. "", ""It's believed he will mainly focus on trade policy and the Middle East peace process.""]"
3TZDZ3Y0KWLBMJKYZ2SWIHNIFK391W,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 04:08:34 PDT 2023,3,BatchId:5076843;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 04:08:34 PDT 2023,,,30H4UDGLT7XWXFKOZFCTDJ7RWZ9PMC,worker_298,Submitted,Fri May 19 14:18:06 PDT 2023,Fri May 19 14:18:29 PDT 2023,Mon May 22 14:18:29 PDT 2023,,,,23,100% (158/158),100% (158/158),100% (157/157),101_10,0,MARCO_4157445,3,"Here Are All the Jobs Jared Kushner Is Doing at the White House. President Trump has appointed his son-in-law and senior adviser Jared Kushner to head the White House Office of American Innovation, designed to rework the government using inspiration from the private sector. This is quite a big task for a 36-year-old with no former governing experience.",,What does Jared Kushner do at the White House?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":196,""label"":""relevant-text-span"",""startOffset"":65},{""endOffset"":274,""label"":""relevant-text-span"",""startOffset"":198}]}}]",x,,"['President Trump has appointed his son-in-law and senior adviser Jared Kushner to head the White House Office of American Innovation', 'designed to rework the government using inspiration from the private sector.']"
3TZDZ3Y0KWLBMJKYZ2SWIHNIFK391W,3K3YEJM754J5CP78NS9HK71244LW5D,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 04:08:34 PDT 2023,3,BatchId:5076843;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 04:08:34 PDT 2023,,,3QEMNNSB22E4NFABQ0J9U7TCNSG7DC,worker_195,Submitted,Fri May 19 22:40:05 PDT 2023,Fri May 19 22:40:25 PDT 2023,Mon May 22 22:40:25 PDT 2023,,,,20,100% (188/188),100% (188/188),100% (187/187),101_10,0,MARCO_4157445,3,"Here Are All the Jobs Jared Kushner Is Doing at the White House. President Trump has appointed his son-in-law and senior adviser Jared Kushner to head the White House Office of American Innovation, designed to rework the government using inspiration from the private sector. This is quite a big task for a 36-year-old with no former governing experience.",,What does Jared Kushner do at the White House?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":196,""label"":""relevant-text-span"",""startOffset"":129},{""endOffset"":273,""label"":""relevant-text-span"",""startOffset"":209}]}}]",x,,"['Jared Kushner to head the White House Office of American Innovation', ' rework the government using inspiration from the private sector']"
