HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
33TGB4G0MTW2WZE541IK4QSVE6KXTB,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:01 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:01 PDT 2023,,,3F0BG9B9MU27LQ52MW6N7S3D5G7Y7W,worker_232,Submitted,Fri May 19 18:33:05 PDT 2023,Fri May 19 18:42:37 PDT 2023,Mon May 22 18:42:37 PDT 2023,,,,572,100% (208/208),100% (179/179),100% (178/178),104_12,0,CAR_7b40a5261bd93814b2454a1b1fff919b8f56dad0,2,"The F-score is often used in the field of information retrieval for measuring search, document classification, and query classification performance. Earlier works focused primarily on the F score, but with the proliferation of large scale search engines, performance goals changed to place more emphasis on either precision or recall and so",0.0,What are important evaluation measures for web search engines?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":148,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,"['The F-score is often used in the field of information retrieval for measuring search, document classification, and query classification performance.']"
33TGB4G0MTW2WZE541IK4QSVE6KXTB,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:01 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:01 PDT 2023,,,32UTUBMZ7LBDJ8DNU2VJ5VLF6NPVBV,worker_249,Submitted,Fri May 19 07:07:10 PDT 2023,Fri May 19 07:13:44 PDT 2023,Mon May 22 07:13:44 PDT 2023,,,,394,100% (194/194),100% (191/191),100% (190/190),104_12,0,CAR_7b40a5261bd93814b2454a1b1fff919b8f56dad0,2,"The F-score is often used in the field of information retrieval for measuring search, document classification, and query classification performance. Earlier works focused primarily on the F score, but with the proliferation of large scale search engines, performance goals changed to place more emphasis on either precision or recall and so",0.0,What are important evaluation measures for web search engines?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":109,""label"":""relevant-text-span"",""startOffset"":86},{""endOffset"":135,""label"":""relevant-text-span"",""startOffset"":115},{""endOffset"":324,""label"":""relevant-text-span"",""startOffset"":313},{""endOffset"":333,""label"":""relevant-text-span"",""startOffset"":326}]}}]",x,,"['document classification', 'query classification', ' precision ', ' recall']"
3ZG552ORBQJG8BFXL7X6FIMKYIZV2E,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:01 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:01 PDT 2023,,,3GNA64GUZJJJPK0X7TAWWMMFF065QU,worker_119,Submitted,Fri May 19 14:29:45 PDT 2023,Fri May 19 14:30:43 PDT 2023,Mon May 22 14:30:43 PDT 2023,,,,58,100% (270/271),100% (179/179),100% (178/178),104_12,0,CAR_caadc5b1d3560cab0db70c6ffa486540cb97fd59,3,Precision and recall have been two of the traditional performance measures for evaluating information retrieval systems.  Precision is the fraction of the retrieved result documents that are relevant to the user's information need.  Recall is defined as the fraction of relevant documents in the entire collection that are returned as result documents.,,What are important evaluation measures for web search engines?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":9,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":20,""label"":""relevant-text-span"",""startOffset"":14},{""endOffset"":230,""label"":""relevant-text-span"",""startOffset"":122},{""endOffset"":351,""label"":""relevant-text-span"",""startOffset"":233}]}}]",x,,"['Precision', 'recall', ""Precision is the fraction of the retrieved result documents that are relevant to the user's information need"", 'Recall is defined as the fraction of relevant documents in the entire collection that are returned as result documents']"
3ZG552ORBQJG8BFXL7X6FIMKYIZV2E,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:01 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:01 PDT 2023,,,3WOKGM4L76VH911GVACGQMVOJS3O0C,worker_232,Submitted,Fri May 19 18:45:15 PDT 2023,Fri May 19 18:55:03 PDT 2023,Mon May 22 18:55:03 PDT 2023,,,,588,100% (208/208),100% (179/179),100% (178/178),104_12,0,CAR_caadc5b1d3560cab0db70c6ffa486540cb97fd59,3,Precision and recall have been two of the traditional performance measures for evaluating information retrieval systems.  Precision is the fraction of the retrieved result documents that are relevant to the user's information need.  Recall is defined as the fraction of relevant documents in the entire collection that are returned as result documents.,,What are important evaluation measures for web search engines?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":121,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Precision and recall have been two of the traditional performance measures for evaluating information retrieval systems. ']
3ZG552ORBQJG8BFXL7X6FIMKYIZV2E,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:01 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:01 PDT 2023,,,3PW9OPU9PVZ39JXT4VIJXEBVND0216,worker_249,Submitted,Fri May 19 06:19:27 PDT 2023,Fri May 19 06:20:54 PDT 2023,Mon May 22 06:20:54 PDT 2023,,,,87,100% (194/194),100% (191/191),100% (190/190),104_12,0,CAR_caadc5b1d3560cab0db70c6ffa486540cb97fd59,3,Precision and recall have been two of the traditional performance measures for evaluating information retrieval systems.  Precision is the fraction of the retrieved result documents that are relevant to the user's information need.  Recall is defined as the fraction of relevant documents in the entire collection that are returned as result documents.,,What are important evaluation measures for web search engines?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":9,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":20,""label"":""relevant-text-span"",""startOffset"":13},{""endOffset"":131,""label"":""relevant-text-span"",""startOffset"":121},{""endOffset"":230,""label"":""relevant-text-span"",""startOffset"":135},{""endOffset"":240,""label"":""relevant-text-span"",""startOffset"":232},{""endOffset"":352,""label"":""relevant-text-span"",""startOffset"":254}]}}]",x,,"['Precision', ' recall', ' Precision', ""the fraction of the retrieved result documents that are relevant to the user's information need"", ' Recall ', 'the fraction of relevant documents in the entire collection that are returned as result documents.']"
3MG8450X3SPCN3R3IFYDF9SUVLIPU6,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:01 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:01 PDT 2023,,,3WT783CTPGWHKZ7N3L0EF3XQLH9CBF,worker_119,Submitted,Fri May 19 11:14:36 PDT 2023,Fri May 19 12:28:19 PDT 2023,Mon May 22 12:28:19 PDT 2023,,,,4423,100% (270/271),100% (179/179),100% (178/178),104_12,0,CAR_cef18912f5c9b7c722a3cf83451a2222f7520afa,3,"The evaluation of an information retrieval system is the process of assessing how well a system meets the information needs of its users. Traditional evaluation metrics, designed for Boolean retrieval or top-k retrieval, include precision and recall.  Many more measures for evaluating the performance of information retrieval systems have also been proposed. In general, measurement considers a collection of documents to be searched and a search query. All common measures described here assume a ground truth notion of relevancy: every document is known to be either relevant or non-relevant to a particular query. In practice, queries may be ill-posed and there may be different shades of relevancy.",,What are important evaluation measures for web search engines?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":238,""label"":""relevant-text-span"",""startOffset"":229},{""endOffset"":249,""label"":""relevant-text-span"",""startOffset"":243},{""endOffset"":454,""label"":""relevant-text-span"",""startOffset"":360}]}}]",x,,"['precision', 'recall', 'In general, measurement considers a collection of documents to be searched and a search query.']"
3MG8450X3SPCN3R3IFYDF9SUVLIPU6,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:01 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:01 PDT 2023,,,337RC3OW0AHPWHZZLFKDJYHKIJAVLT,worker_232,Submitted,Fri May 19 18:33:07 PDT 2023,Fri May 19 18:43:58 PDT 2023,Mon May 22 18:43:58 PDT 2023,,,,651,100% (208/208),100% (179/179),100% (178/178),104_12,0,CAR_cef18912f5c9b7c722a3cf83451a2222f7520afa,3,"The evaluation of an information retrieval system is the process of assessing how well a system meets the information needs of its users. Traditional evaluation metrics, designed for Boolean retrieval or top-k retrieval, include precision and recall.  Many more measures for evaluating the performance of information retrieval systems have also been proposed. In general, measurement considers a collection of documents to be searched and a search query. All common measures described here assume a ground truth notion of relevancy: every document is known to be either relevant or non-relevant to a particular query. In practice, queries may be ill-posed and there may be different shades of relevancy.",,What are important evaluation measures for web search engines?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":250,""label"":""relevant-text-span"",""startOffset"":138}]}}]",x,,"['Traditional evaluation metrics, designed for Boolean retrieval or top-k retrieval, include precision and recall.']"
3MG8450X3SPCN3R3IFYDF9SUVLIPU6,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:01 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:01 PDT 2023,,,3HSYG7LRBOD0W0N51BU52PTODJ0KKR,worker_249,Submitted,Fri May 19 07:51:11 PDT 2023,Fri May 19 07:54:02 PDT 2023,Mon May 22 07:54:02 PDT 2023,,,,171,100% (194/194),100% (191/191),100% (190/190),104_12,0,CAR_cef18912f5c9b7c722a3cf83451a2222f7520afa,3,"The evaluation of an information retrieval system is the process of assessing how well a system meets the information needs of its users. Traditional evaluation metrics, designed for Boolean retrieval or top-k retrieval, include precision and recall.  Many more measures for evaluating the performance of information retrieval systems have also been proposed. In general, measurement considers a collection of documents to be searched and a search query. All common measures described here assume a ground truth notion of relevancy: every document is known to be either relevant or non-relevant to a particular query. In practice, queries may be ill-posed and there may be different shades of relevancy.",,What are important evaluation measures for web search engines?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":238,""label"":""relevant-text-span"",""startOffset"":228},{""endOffset"":250,""label"":""relevant-text-span"",""startOffset"":242},{""endOffset"":531,""label"":""relevant-text-span"",""startOffset"":521}]}}]",x,,"[' precision', ' recall.', ' relevancy']"
3KL228NDNZ1S7UTSLI4OFD54S3XGKW,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:01 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:01 PDT 2023,,,3SNVL38CI97ID2BH9YD7E6GG8B0KCP,worker_119,Submitted,Fri May 19 14:29:48 PDT 2023,Fri May 19 14:33:06 PDT 2023,Mon May 22 14:33:06 PDT 2023,,,,198,100% (270/271),100% (179/179),100% (178/178),104_12,0,CAR_f33ab18d9f433da1dd64162661d0a4a86b1018b7,2,"Together, these components form an information retrieval test collection. The test collection serves as a standard for testing retrieval approaches, and the success of each approach is measured in terms of two measures: precision and recall. Test collections and evaluation measures based on precision and recall are driving forces behind modern research on search systems. Cleverdon's approach formed a blueprint for the successful Text Retrieval Conference series that began in 1992.",1.0,What are important evaluation measures for web search engines?,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":229,""label"":""relevant-text-span"",""startOffset"":220},{""endOffset"":240,""label"":""relevant-text-span"",""startOffset"":234},{""endOffset"":373,""label"":""relevant-text-span"",""startOffset"":242}]}}]",x,,"['precision', 'recall', 'Test collections and evaluation measures based on precision and recall are driving forces behind modern research on search systems.']"
3KL228NDNZ1S7UTSLI4OFD54S3XGKW,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:01 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:01 PDT 2023,,,3MAOD8E57VP7O67FX71AKBIU3PJNXR,worker_232,Submitted,Fri May 19 18:44:53 PDT 2023,Fri May 19 18:47:14 PDT 2023,Mon May 22 18:47:14 PDT 2023,,,,141,100% (208/208),100% (179/179),100% (178/178),104_12,0,CAR_f33ab18d9f433da1dd64162661d0a4a86b1018b7,2,"Together, these components form an information retrieval test collection. The test collection serves as a standard for testing retrieval approaches, and the success of each approach is measured in terms of two measures: precision and recall. Test collections and evaluation measures based on precision and recall are driving forces behind modern research on search systems. Cleverdon's approach formed a blueprint for the successful Text Retrieval Conference series that began in 1992.",1.0,What are important evaluation measures for web search engines?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,[]
3KL228NDNZ1S7UTSLI4OFD54S3XGKW,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:01 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:01 PDT 2023,,,32M8BPYGAY14OJ1YBHOERHMIEXTIG8,worker_249,Approved,Fri May 19 05:15:28 PDT 2023,Fri May 19 05:16:50 PDT 2023,Mon May 22 05:16:50 PDT 2023,Mon May 22 05:17:19 PDT 2023,,,82,100% (194/194),100% (191/191),100% (190/190),104_12,0,CAR_f33ab18d9f433da1dd64162661d0a4a86b1018b7,2,"Together, these components form an information retrieval test collection. The test collection serves as a standard for testing retrieval approaches, and the success of each approach is measured in terms of two measures: precision and recall. Test collections and evaluation measures based on precision and recall are driving forces behind modern research on search systems. Cleverdon's approach formed a blueprint for the successful Text Retrieval Conference series that began in 1992.",1.0,What are important evaluation measures for web search engines?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":230,""label"":""relevant-text-span"",""startOffset"":219},{""endOffset"":240,""label"":""relevant-text-span"",""startOffset"":234},{""endOffset"":312,""label"":""relevant-text-span"",""startOffset"":274}]}}]",x,,"[' precision ', 'recall', 'measures based on precision and recall']"
3J5XXLQDIQQ5TTBGP7BBYSRC4WZV3P,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:02 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:02 PDT 2023,,,3UNH76FOCXKQ6TCPQ28CQA0303LMYA,worker_119,Submitted,Fri May 19 09:31:56 PDT 2023,Fri May 19 09:37:22 PDT 2023,Mon May 22 09:37:22 PDT 2023,,,,326,100% (270/271),100% (179/179),100% (178/178),104_12,0,CAR_f395f64260c6e48b2a4b7a04a488873d136ff5e9,2,"Virtually all modern evaluation metrics (e.g., mean average precision, discounted cumulative gain) are designed for ranked retrieval without any explicit rank cutoff, taking into account the relative order of the documents retrieved by the search engines and giving more weight to documents returned at higher ranks.",2.0,What are important evaluation measures for web search engines?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":69,""label"":""relevant-text-span"",""startOffset"":47},{""endOffset"":97,""label"":""relevant-text-span"",""startOffset"":71}]}}]",x,,"['mean average precision', 'discounted cumulative gain']"
3J5XXLQDIQQ5TTBGP7BBYSRC4WZV3P,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:02 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:02 PDT 2023,,,3JJVG1YBEGCWLEY8OBD61XRGT1TB5E,worker_232,Submitted,Fri May 19 18:14:28 PDT 2023,Fri May 19 18:32:51 PDT 2023,Mon May 22 18:32:51 PDT 2023,,,,1103,100% (208/208),100% (179/179),100% (178/178),104_12,0,CAR_f395f64260c6e48b2a4b7a04a488873d136ff5e9,2,"Virtually all modern evaluation metrics (e.g., mean average precision, discounted cumulative gain) are designed for ranked retrieval without any explicit rank cutoff, taking into account the relative order of the documents retrieved by the search engines and giving more weight to documents returned at higher ranks.",2.0,What are important evaluation measures for web search engines?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":166,""label"":""relevant-text-span"",""startOffset"":0}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"['Virtually all modern evaluation metrics (e.g., mean average precision, discounted cumulative gain) are designed for ranked retrieval without any explicit rank cutoff,']"
3J5XXLQDIQQ5TTBGP7BBYSRC4WZV3P,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:02 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:02 PDT 2023,,,3ZAZR5XV06XD2XA39ZGH1L4TCJOZCZ,worker_249,Submitted,Fri May 19 06:10:04 PDT 2023,Fri May 19 06:16:23 PDT 2023,Mon May 22 06:16:23 PDT 2023,,,,379,100% (194/194),100% (191/191),100% (190/190),104_12,0,CAR_f395f64260c6e48b2a4b7a04a488873d136ff5e9,2,"Virtually all modern evaluation metrics (e.g., mean average precision, discounted cumulative gain) are designed for ranked retrieval without any explicit rank cutoff, taking into account the relative order of the documents retrieved by the search engines and giving more weight to documents returned at higher ranks.",2.0,What are important evaluation measures for web search engines?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":69,""label"":""relevant-text-span"",""startOffset"":47},{""endOffset"":97,""label"":""relevant-text-span"",""startOffset"":71},{""endOffset"":232,""label"":""relevant-text-span"",""startOffset"":200},{""endOffset"":315,""label"":""relevant-text-span"",""startOffset"":281}]}}]",x,,"['mean average precision', 'discounted cumulative gain', 'order of the documents retrieved', 'documents returned at higher ranks']"
3H6W48L9G84PF7G8DFDEXXDRG1TPW5,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:02 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:02 PDT 2023,,,3MD9PLUKKNTWT17UYPPVHWY5BO9NZE,worker_119,Submitted,Fri May 19 11:14:37 PDT 2023,Fri May 19 12:35:28 PDT 2023,Mon May 22 12:35:28 PDT 2023,,,,4851,100% (270/271),100% (179/179),100% (178/178),104_13,0,CAR_0330dd95b0222318cced0ad2b9e81100c26bc56a,2,"An example of this is dwell time, which is a measure of how long a user spends viewing the page linked to in a search result. It is an indicator of how well the search result met the query intent of the user, and is used as a feedback mechanism to improve search results.Another example of this is the Surf Canyon browser extension, which advances search results from later pages of the result set based on both user interaction (clicking an icon) and time spent viewing the page linked to in a search result.",0.0,What are important online evaluation metrics for web search?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":124,""label"":""relevant-text-span"",""startOffset"":22},{""endOffset"":508,""label"":""relevant-text-span"",""startOffset"":298}]}}]",x,,"['dwell time, which is a measure of how long a user spends viewing the page linked to in a search result', 'the Surf Canyon browser extension, which advances search results from later pages of the result set based on both user interaction (clicking an icon) and time spent viewing the page linked to in a search result']"
3H6W48L9G84PF7G8DFDEXXDRG1TPW5,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:02 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:02 PDT 2023,,,3OWEPKL08ERD9R1OFUXCQC561W2N7U,worker_232,Submitted,Fri May 19 18:14:23 PDT 2023,Fri May 19 18:22:23 PDT 2023,Mon May 22 18:22:23 PDT 2023,,,,480,100% (208/208),100% (179/179),100% (178/178),104_13,0,CAR_0330dd95b0222318cced0ad2b9e81100c26bc56a,2,"An example of this is dwell time, which is a measure of how long a user spends viewing the page linked to in a search result. It is an indicator of how well the search result met the query intent of the user, and is used as a feedback mechanism to improve search results.Another example of this is the Surf Canyon browser extension, which advances search results from later pages of the result set based on both user interaction (clicking an icon) and time spent viewing the page linked to in a search result.",0.0,What are important online evaluation metrics for web search?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":126,""label"":""relevant-text-span"",""startOffset"":21}]}}]",x,,"[' dwell time, which is a measure of how long a user spends viewing the page linked to in a search result. ']"
3H6W48L9G84PF7G8DFDEXXDRG1TPW5,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:02 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:02 PDT 2023,,,3FTF2T8WLWX7A4YVMSMJ0R93PVOW9U,worker_249,Approved,Fri May 19 05:08:24 PDT 2023,Fri May 19 05:11:18 PDT 2023,Mon May 22 05:11:18 PDT 2023,Mon May 22 05:11:19 PDT 2023,,,174,100% (194/194),100% (191/191),100% (190/190),104_13,0,CAR_0330dd95b0222318cced0ad2b9e81100c26bc56a,2,"An example of this is dwell time, which is a measure of how long a user spends viewing the page linked to in a search result. It is an indicator of how well the search result met the query intent of the user, and is used as a feedback mechanism to improve search results.Another example of this is the Surf Canyon browser extension, which advances search results from later pages of the result set based on both user interaction (clicking an icon) and time spent viewing the page linked to in a search result.",0.0,What are important online evaluation metrics for web search?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":32,""label"":""relevant-text-span"",""startOffset"":22},{""endOffset"":124,""label"":""relevant-text-span"",""startOffset"":56},{""endOffset"":447,""label"":""relevant-text-span"",""startOffset"":412},{""endOffset"":509,""label"":""relevant-text-span"",""startOffset"":452}]}}]",x,,"['dwell time', 'how long a user spends viewing the page linked to in a search result', 'user interaction (clicking an icon)', 'time spent viewing the page linked to in a search result.']"
3X0EMNLXFT4C0IG3N58IBVUD9SRPVV,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:02 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:02 PDT 2023,,,3I2PTA7R3Y9M73L0EGE2YB5XCQ2QK1,worker_119,Submitted,Fri May 19 14:42:06 PDT 2023,Fri May 19 14:54:48 PDT 2023,Mon May 22 14:54:48 PDT 2023,,,,762,100% (270/271),100% (179/179),100% (178/178),104_13,0,CAR_2571b660a8d41e2c5e8439cbe749ecf22faa0a33,3,"Session success rate measures the ratio of user sessions that lead to a success. Defining 'success' is often dependent on context, but for search a successful result is often measured using dwell time as a primary factor along with secondary user interaction, for instance, the user copying the result URL is considered a successful result, as is copy/pasting from the snippet.",,What are important online evaluation metrics for web search?,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":377,""label"":""relevant-text-span"",""startOffset"":135}]}}]",,Chosen text spans are too long (longer than half of the passage). The requirements say that text spans should be concise and as short as possible.,"['for search a successful result is often measured using dwell time as a primary factor along with secondary user interaction, for instance, the user copying the result URL is considered a successful result, as is copy/pasting from the snippet.']"
3X0EMNLXFT4C0IG3N58IBVUD9SRPVV,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Fri May 19 03:53:02 PDT 2023,3,BatchId:5076839;OriginalHitTemplateId:929448123;,21600,259200,Mon May 22 03:53:02 PDT 2023,,,3FPRZHYEP3M8GD9AF9GDNCN3IXIV3E,worker_232,Submitted,Fri May 19 18:14:25 PDT 2023,Fri May 19 18:29:17 PDT 2023,Mon May 22 18:29:17 PDT 2023,,,,892,100% (208/208),100% (179/179),100% (178/178),104_13,0,CAR_2571b660a8d41e2c5e8439cbe749ecf22faa0a33,3,"Session success rate measures the ratio of user sessions that lead to a success. Defining 'success' is often dependent on context, but for search a successful result is often measured using dwell time as a primary factor along with secondary user interaction, for instance, the user copying the result URL is considered a successful result, as is copy/pasting from the snippet.",,What are important online evaluation metrics for web search?,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":79,""label"":""relevant-text-span"",""startOffset"":0}]}}]",x,,['Session success rate measures the ratio of user sessions that lead to a success']
