HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.turn_id,Input.Q0,Input.passage_id,Input.relevance_score,Input.passage,Input.labels,Input.query,Answer.taskAnswers,Approve,Reject,text_spans_2
3MNJFORX9FJJBBCU3BU0V3MAU2J5FQ,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:44:45 PDT 2023,3,BatchId:5078560;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:44:45 PDT 2023,,,37WLF8U1WU5TXL2GZ704S6O6CMUK6W,worker_249,Submitted,Tue May 23 21:50:27 PDT 2023,Tue May 23 21:59:36 PDT 2023,Fri May 26 21:59:36 PDT 2023,,,,549,100% (254/254),100% (251/251),100% (200/200),142_3-1,0,MARCO_05_849015218-3,4,"Tango is national dance of Argentina ever since it reached mass popularity in the early 1900s History of Tango The history of tango can be traced all the way back to 18th century  Argentina where a mix of influences brought by European immigrants, South  American natives and dances of former African slaves in their candombe ceremonies brought the rise of the new type of partner dance that was practiced almost  exclusively by poor and lower class. The popularity of this dance grew at a  steady pace, especially in the lower-class districts of the cities such as  Buenos Aires and Montevideo (Uruguay).  It is important to mention that  several types of tango dance existed then, with only one of them managing  to find wide popularity outside of the lower class (in a dance that is  today referred as tango criollo or authentic tango).  The origin of the word “ tango ” comes from the words tango/tambo which was used in the region around the  basin of River Plata to describe the musical gatherings of slaves.  With  this term started being used for more types of musical gatherings, it  eventually becomes a synonym of the popular tango dance.",2.0,You’ve mentioned the tango several times now. Tell me more.,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":37,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":451,""label"":""relevant-text-span"",""startOffset"":111},{""endOffset"":1016,""label"":""relevant-text-span"",""startOffset"":840}]}}]",x,,"['Tango is national dance of Argentina ', 'The history of tango can be traced all the way back to 18th century  Argentina where a mix of influences brought by European immigrants, South  American natives and dances of former African slaves in their candombe ceremonies brought the rise of the new type of partner dance that was practiced almost  exclusively by poor and lower class. ', ' The origin of the word  tango  comes from the words tango/tambo which was used in the region around the  basin of River Plata to describe the musical gatherings of slaves.  ']"
301KG0KXAG0BQAKDGIG20HVBQ752HK,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:44:45 PDT 2023,3,BatchId:5078560;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:44:45 PDT 2023,,,35LDD5557FJVMON8MN7LH2LS3QCMKK,worker_119,Submitted,Wed May 24 05:46:49 PDT 2023,Wed May 24 05:56:02 PDT 2023,Sat May 27 05:56:02 PDT 2023,,,,553,100% (342/343),100% (251/251),100% (200/200),142_3-1,0,MARCO_22_1186906798-5,4,"The Sexy, Sultry Tango… Maybe more than any other art form, Argentina is known for the tango, that hauntingly seductive dance in which partners slowly circle and stalk one another like the hunter and the hunted before melding together with bodies pressed tightly together…at which time the seduction really begins. The tango is much more than a dance.  It is actually an artistic expression that can take many forms: instrumental, vocal, dance, or any combination thereof.  Invariably, the tango is a narrative–a melancholy, bittersweet expression of love and passion…an art form that has evolved over many decades.  Here, the sexy dance was used to draw in the customers.  Even today, the between-leg movements of the tango are somewhat risqué; but in times past, they were beyond the pale.  Today, tango clubs abound in both La Boca and San Telmo, and a night spent in one is an experience you will not soon forget.  One of the most popular is Señor Tango, where a 12-piece orchestra and a large company of singers and dancers treat audiences to a century of tango styles.",4.0,You’ve mentioned the tango several times now. Tell me more.,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":471,""label"":""relevant-text-span"",""startOffset"":315},{""endOffset"":615,""label"":""relevant-text-span"",""startOffset"":474},{""endOffset"":791,""label"":""relevant-text-span"",""startOffset"":674},{""endOffset"":848,""label"":""relevant-text-span"",""startOffset"":793},{""endOffset"":1074,""label"":""relevant-text-span"",""startOffset"":919}]}}]",x,,"['The tango is much more than a dance.  It is actually an artistic expression that can take many forms: instrumental, vocal, dance, or any combination thereof', 'Invariably, the tango is a narrativea melancholy, bittersweet expression of love and passionan art form that has evolved over many decades.', 'Even today, the between-leg movements of the tango are somewhat risqu; but in times past, they were beyond the pale.', 'Today, tango clubs abound in both La Boca and San Telmo', 'One of the most popular is Seor Tango, where a 12-piece orchestra and a large company of singers and dancers treat audiences to a century of tango styles.']"
301KG0KXAG0BQAKDGIG20HVBQ752HK,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:44:45 PDT 2023,3,BatchId:5078560;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:44:45 PDT 2023,,,3EICBYG649BN2I5ZRDDVDRG3TELCJN,worker_232,Submitted,Tue May 23 09:28:37 PDT 2023,Tue May 23 09:46:31 PDT 2023,Fri May 26 09:46:31 PDT 2023,,,,1074,100% (281/281),100% (252/252),100% (175/175),142_3-1,0,MARCO_22_1186906798-5,4,"The Sexy, Sultry Tango… Maybe more than any other art form, Argentina is known for the tango, that hauntingly seductive dance in which partners slowly circle and stalk one another like the hunter and the hunted before melding together with bodies pressed tightly together…at which time the seduction really begins. The tango is much more than a dance.  It is actually an artistic expression that can take many forms: instrumental, vocal, dance, or any combination thereof.  Invariably, the tango is a narrative–a melancholy, bittersweet expression of love and passion…an art form that has evolved over many decades.  Here, the sexy dance was used to draw in the customers.  Even today, the between-leg movements of the tango are somewhat risqué; but in times past, they were beyond the pale.  Today, tango clubs abound in both La Boca and San Telmo, and a night spent in one is an experience you will not soon forget.  One of the most popular is Señor Tango, where a 12-piece orchestra and a large company of singers and dancers treat audiences to a century of tango styles.",4.0,You’ve mentioned the tango several times now. Tell me more.,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":314,""label"":""relevant-text-span"",""startOffset"":60},{""endOffset"":919,""label"":""relevant-text-span"",""startOffset"":793}]}}]",x,,"['Argentina is known for the tango, that hauntingly seductive dance in which partners slowly circle and stalk one another like the hunter and the hunted before melding together with bodies pressed tightly togetherat which time the seduction really begins.', 'Today, tango clubs abound in both La Boca and San Telmo, and a night spent in one is an experience you will not soon forget.  ']"
301KG0KXAG0BQAKDGIG20HVBQ752HK,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:44:45 PDT 2023,3,BatchId:5078560;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:44:45 PDT 2023,,,3JZQSN0I3VPKESZ8A9ITOK9QY39GFJ,worker_249,Submitted,Tue May 23 19:00:38 PDT 2023,Tue May 23 19:12:58 PDT 2023,Fri May 26 19:12:58 PDT 2023,,,,740,100% (254/254),100% (251/251),100% (200/200),142_3-1,0,MARCO_22_1186906798-5,4,"The Sexy, Sultry Tango… Maybe more than any other art form, Argentina is known for the tango, that hauntingly seductive dance in which partners slowly circle and stalk one another like the hunter and the hunted before melding together with bodies pressed tightly together…at which time the seduction really begins. The tango is much more than a dance.  It is actually an artistic expression that can take many forms: instrumental, vocal, dance, or any combination thereof.  Invariably, the tango is a narrative–a melancholy, bittersweet expression of love and passion…an art form that has evolved over many decades.  Here, the sexy dance was used to draw in the customers.  Even today, the between-leg movements of the tango are somewhat risqué; but in times past, they were beyond the pale.  Today, tango clubs abound in both La Boca and San Telmo, and a night spent in one is an experience you will not soon forget.  One of the most popular is Señor Tango, where a 12-piece orchestra and a large company of singers and dancers treat audiences to a century of tango styles.",4.0,You’ve mentioned the tango several times now. Tell me more.,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":314,""label"":""relevant-text-span"",""startOffset"":24},{""endOffset"":616,""label"":""relevant-text-span"",""startOffset"":315},{""endOffset"":673,""label"":""relevant-text-span"",""startOffset"":622},{""endOffset"":744,""label"":""relevant-text-span"",""startOffset"":685},{""endOffset"":1074,""label"":""relevant-text-span"",""startOffset"":800}]}}]",x,,"['Maybe more than any other art form, Argentina is known for the tango, that hauntingly seductive dance in which partners slowly circle and stalk one another like the hunter and the hunted before melding together with bodies pressed tightly togetherat which time the seduction really begins.', 'The tango is much more than a dance.  It is actually an artistic expression that can take many forms: instrumental, vocal, dance, or any combination thereof.  Invariably, the tango is a narrativea melancholy, bittersweet expression of love and passionan art form that has evolved over many decades. ', ' the sexy dance was used to draw in the customers. ', ' the between-leg movements of the tango are somewhat risqu', 'tango clubs abound in both La Boca and San Telmo, and a night spent in one is an experience you will not soon forget.  One of the most popular is Seor Tango, where a 12-piece orchestra and a large company of singers and dancers treat audiences to a century of tango styles.']"
3HXK2V1N5OUXQEP2WCYKFHJAB7S2GL,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:44:45 PDT 2023,3,BatchId:5078560;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:44:45 PDT 2023,,,37XITHEIS1O406OCZIM4FI2U442CRL,worker_119,Submitted,Wed May 24 05:46:46 PDT 2023,Wed May 24 05:51:44 PDT 2023,Sat May 27 05:51:44 PDT 2023,,,,298,100% (342/343),100% (251/251),100% (200/200),142_3-1,0,MARCO_55_1245662540-3,4,"The street art depicting giant murals throughout Buenos Aires is another popular cultural aspect many tourists enjoy. Buenos Aires is the largest city by population in Argentina with close to 3 million residences.  #3 Tango Originating from Buenos Aires during the late 19th century Tango has become a worldwide phenomenon and synonym of Argentina.  Tango was initially developed by fusing European, African, and Native South American dance styles.  Originally thought of as a seductive and scandalous dance for the poor and underprivileged Tango was mainly performed in the brothels and streets of Buenos Aires.  Throughout its history, Tango was outlawed and forbidden for several decades due to a coup and subsequent military-run government between 1955 – 1983.  During the 1980s and the following decades, Tango saw a resurgence in popularity throughout Argentina.  Likewise, before and during its suppression in Argentina, Tango’s popularity spread overseas to Europe.  Numerous influences of European and native cultures gave birth to the origins of Tango, which continues to evolve today.  #4 Steak Argentinian steak is known for its exquisite taste throughout the world rarely requires seasoning.  There are several reasons Argentina is famous for its steak.  Argentinian cattle are free-roaming, grass-fed, and antibiotic-free, but that’s not the only reason why it’s so delicious.",3.0,You’ve mentioned the tango several times now. Tell me more.,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":348,""label"":""relevant-text-span"",""startOffset"":224},{""endOffset"":448,""label"":""relevant-text-span"",""startOffset"":350},{""endOffset"":612,""label"":""relevant-text-span"",""startOffset"":450},{""endOffset"":868,""label"":""relevant-text-span"",""startOffset"":614},{""endOffset"":973,""label"":""relevant-text-span"",""startOffset"":880},{""endOffset"":1095,""label"":""relevant-text-span"",""startOffset"":975}]}}]",x,,"['Originating from Buenos Aires during the late 19th century Tango has become a worldwide phenomenon and synonym of Argentina.', 'Tango was initially developed by fusing European, African, and Native South American dance styles.', 'Originally thought of as a seductive and scandalous dance for the poor and underprivileged Tango was mainly performed in the brothels and streets of Buenos Aires.', 'Throughout its history, Tango was outlawed and forbidden for several decades due to a coup and subsequent military-run government between 1955  1983.  During the 1980s and the following decades, Tango saw a resurgence in popularity throughout Argentina.', 'before and during its suppression in Argentina, Tangos popularity spread overseas to Europe.', 'Numerous influences of European and native cultures gave birth to the origins of Tango, which continues to evolve today.']"
3HXK2V1N5OUXQEP2WCYKFHJAB7S2GL,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:44:45 PDT 2023,3,BatchId:5078560;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:44:45 PDT 2023,,,3AAJC4I4FL70ABG9JRX3OPHO2WDZJF,worker_232,Submitted,Tue May 23 10:15:03 PDT 2023,Tue May 23 10:24:29 PDT 2023,Fri May 26 10:24:29 PDT 2023,,,,566,100% (281/281),100% (252/252),100% (175/175),142_3-1,0,MARCO_55_1245662540-3,4,"The street art depicting giant murals throughout Buenos Aires is another popular cultural aspect many tourists enjoy. Buenos Aires is the largest city by population in Argentina with close to 3 million residences.  #3 Tango Originating from Buenos Aires during the late 19th century Tango has become a worldwide phenomenon and synonym of Argentina.  Tango was initially developed by fusing European, African, and Native South American dance styles.  Originally thought of as a seductive and scandalous dance for the poor and underprivileged Tango was mainly performed in the brothels and streets of Buenos Aires.  Throughout its history, Tango was outlawed and forbidden for several decades due to a coup and subsequent military-run government between 1955 – 1983.  During the 1980s and the following decades, Tango saw a resurgence in popularity throughout Argentina.  Likewise, before and during its suppression in Argentina, Tango’s popularity spread overseas to Europe.  Numerous influences of European and native cultures gave birth to the origins of Tango, which continues to evolve today.  #4 Steak Argentinian steak is known for its exquisite taste throughout the world rarely requires seasoning.  There are several reasons Argentina is famous for its steak.  Argentinian cattle are free-roaming, grass-fed, and antibiotic-free, but that’s not the only reason why it’s so delicious.",3.0,You’ve mentioned the tango several times now. Tell me more.,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":614,""label"":""relevant-text-span"",""startOffset"":350},{""endOffset"":763,""label"":""relevant-text-span"",""startOffset"":638}]}}]",x,,"['Tango was initially developed by fusing European, African, and Native South American dance styles.  Originally thought of as a seductive and scandalous dance for the poor and underprivileged Tango was mainly performed in the brothels and streets of Buenos Aires.  ', 'Tango was outlawed and forbidden for several decades due to a coup and subsequent military-run government between 1955  1983']"
3HXK2V1N5OUXQEP2WCYKFHJAB7S2GL,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:44:45 PDT 2023,3,BatchId:5078560;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:44:45 PDT 2023,,,3FPRZHYEP3M8GD9AF9GDNCN3IR5V3P,worker_249,Submitted,Tue May 23 15:08:07 PDT 2023,Tue May 23 15:17:45 PDT 2023,Fri May 26 15:17:45 PDT 2023,,,,578,100% (254/254),100% (251/251),100% (200/200),142_3-1,0,MARCO_55_1245662540-3,4,"The street art depicting giant murals throughout Buenos Aires is another popular cultural aspect many tourists enjoy. Buenos Aires is the largest city by population in Argentina with close to 3 million residences.  #3 Tango Originating from Buenos Aires during the late 19th century Tango has become a worldwide phenomenon and synonym of Argentina.  Tango was initially developed by fusing European, African, and Native South American dance styles.  Originally thought of as a seductive and scandalous dance for the poor and underprivileged Tango was mainly performed in the brothels and streets of Buenos Aires.  Throughout its history, Tango was outlawed and forbidden for several decades due to a coup and subsequent military-run government between 1955 – 1983.  During the 1980s and the following decades, Tango saw a resurgence in popularity throughout Argentina.  Likewise, before and during its suppression in Argentina, Tango’s popularity spread overseas to Europe.  Numerous influences of European and native cultures gave birth to the origins of Tango, which continues to evolve today.  #4 Steak Argentinian steak is known for its exquisite taste throughout the world rarely requires seasoning.  There are several reasons Argentina is famous for its steak.  Argentinian cattle are free-roaming, grass-fed, and antibiotic-free, but that’s not the only reason why it’s so delicious.",3.0,You’ve mentioned the tango several times now. Tell me more.,"[{""answer_confidence"":{""high"":True,""low"":False,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":348,""label"":""relevant-text-span"",""startOffset"":223},{""endOffset"":612,""label"":""relevant-text-span"",""startOffset"":350},{""endOffset"":868,""label"":""relevant-text-span"",""startOffset"":614},{""endOffset"":1095,""label"":""relevant-text-span"",""startOffset"":974}]}}]",x,,"[' Originating from Buenos Aires during the late 19th century Tango has become a worldwide phenomenon and synonym of Argentina.', 'Tango was initially developed by fusing European, African, and Native South American dance styles.  Originally thought of as a seductive and scandalous dance for the poor and underprivileged Tango was mainly performed in the brothels and streets of Buenos Aires.', 'Throughout its history, Tango was outlawed and forbidden for several decades due to a coup and subsequent military-run government between 1955  1983.  During the 1980s and the following decades, Tango saw a resurgence in popularity throughout Argentina.', ' Numerous influences of European and native cultures gave birth to the origins of Tango, which continues to evolve today.']"
3KLL7H3EHHGKN1IF4S0D2MSMN5YHV7,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:44:45 PDT 2023,3,BatchId:5078560;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:44:45 PDT 2023,,,3IGI0VL64CZKUXTNWGEE1YR1SLWON6,worker_119,Submitted,Wed May 24 05:46:41 PDT 2023,Wed May 24 05:49:56 PDT 2023,Sat May 27 05:49:56 PDT 2023,,,,195,100% (342/343),100% (251/251),100% (200/200),142_3-3,0,KILT_262752-5,4,"It is also theorized that the word ''tango' is derived from the Portuguese word 'tanger,' which means 'to play a musical instrument.' Another Portuguese word, 'tangomão,' is a possible predecessor of the word 'tango.'  The word is the combination of the verb 'tanger' (to touch) with the noun 'mão' (hand), and resulted in the verb 'to play a musical instrument with one's hands.2'  Section::::Styles.   The tango consists of a variety of styles that developed in different regions and eras of Argentina as well as in other locations around the world.  The dance developed in response to many cultural elements, such as the crowding of the venue and even the fashions in clothing.  The styles are mostly danced in either open embrace, where lead and follow have space between their bodies, or close embrace, where the lead and follow connect either chest-to-chest (Argentine tango) or in the upper thigh, hip area (American and International tango).",4.0,Tell me more about the tango.,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":133,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":379,""label"":""relevant-text-span"",""startOffset"":134},{""endOffset"":551,""label"":""relevant-text-span"",""startOffset"":404},{""endOffset"":680,""label"":""relevant-text-span"",""startOffset"":553},{""endOffset"":949,""label"":""relevant-text-span"",""startOffset"":682}]}}]",x,,"[""It is also theorized that the word ''tango' is derived from the Portuguese word 'tanger,' which means 'to play a musical instrument.'"", ""Another Portuguese word, 'tangomo,' is a possible predecessor of the word 'tango.'  The word is the combination of the verb 'tanger' (to touch) with the noun 'mo' (hand), and resulted in the verb 'to play a musical instrument with one's hands."", 'The tango consists of a variety of styles that developed in different regions and eras of Argentina as well as in other locations around the world.', 'The dance developed in response to many cultural elements, such as the crowding of the venue and even the fashions in clothing.', 'The styles are mostly danced in either open embrace, where lead and follow have space between their bodies, or close embrace, where the lead and follow connect either chest-to-chest (Argentine tango) or in the upper thigh, hip area (American and International tango).']"
3KLL7H3EHHGKN1IF4S0D2MSMN5YHV7,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:44:45 PDT 2023,3,BatchId:5078560;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:44:45 PDT 2023,,,34S9DKFK784WOBXP23NC3PP35M4NY6,worker_232,Submitted,Tue May 23 09:04:40 PDT 2023,Tue May 23 09:07:24 PDT 2023,Fri May 26 09:07:24 PDT 2023,,,,164,100% (281/281),100% (252/252),100% (175/175),142_3-3,0,KILT_262752-5,4,"It is also theorized that the word ''tango' is derived from the Portuguese word 'tanger,' which means 'to play a musical instrument.' Another Portuguese word, 'tangomão,' is a possible predecessor of the word 'tango.'  The word is the combination of the verb 'tanger' (to touch) with the noun 'mão' (hand), and resulted in the verb 'to play a musical instrument with one's hands.2'  Section::::Styles.   The tango consists of a variety of styles that developed in different regions and eras of Argentina as well as in other locations around the world.  The dance developed in response to many cultural elements, such as the crowding of the venue and even the fashions in clothing.  The styles are mostly danced in either open embrace, where lead and follow have space between their bodies, or close embrace, where the lead and follow connect either chest-to-chest (Argentine tango) or in the upper thigh, hip area (American and International tango).",4.0,Tell me more about the tango.,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":True,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":132,""label"":""relevant-text-span"",""startOffset"":26},{""endOffset"":216,""label"":""relevant-text-span"",""startOffset"":134},{""endOffset"":379,""label"":""relevant-text-span"",""startOffset"":219},{""endOffset"":552,""label"":""relevant-text-span"",""startOffset"":404},{""endOffset"":681,""label"":""relevant-text-span"",""startOffset"":553}]}}]",x,,"[""the word ''tango' is derived from the Portuguese word 'tanger,' which means 'to play a musical instrument."", ""Another Portuguese word, 'tangomo,' is a possible predecessor of the word 'tango."", ""The word is the combination of the verb 'tanger' (to touch) with the noun 'mo' (hand), and resulted in the verb 'to play a musical instrument with one's hands."", 'The tango consists of a variety of styles that developed in different regions and eras of Argentina as well as in other locations around the world. ', 'The dance developed in response to many cultural elements, such as the crowding of the venue and even the fashions in clothing. ']"
3KLL7H3EHHGKN1IF4S0D2MSMN5YHV7,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:44:45 PDT 2023,3,BatchId:5078560;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:44:45 PDT 2023,,,3907X2AHF5K6QBGVPXT9YATTQPT2PP,worker_249,Submitted,Tue May 23 16:33:12 PDT 2023,Tue May 23 18:04:05 PDT 2023,Fri May 26 18:04:05 PDT 2023,,,,5453,100% (254/254),100% (251/251),100% (200/200),142_3-3,0,KILT_262752-5,4,"It is also theorized that the word ''tango' is derived from the Portuguese word 'tanger,' which means 'to play a musical instrument.' Another Portuguese word, 'tangomão,' is a possible predecessor of the word 'tango.'  The word is the combination of the verb 'tanger' (to touch) with the noun 'mão' (hand), and resulted in the verb 'to play a musical instrument with one's hands.2'  Section::::Styles.   The tango consists of a variety of styles that developed in different regions and eras of Argentina as well as in other locations around the world.  The dance developed in response to many cultural elements, such as the crowding of the venue and even the fashions in clothing.  The styles are mostly danced in either open embrace, where lead and follow have space between their bodies, or close embrace, where the lead and follow connect either chest-to-chest (Argentine tango) or in the upper thigh, hip area (American and International tango).",4.0,Tell me more about the tango.,"[{""answer_confidence"":{""high"":False,""low"":False,""medium"":False,""very_high"":True,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":134,""label"":""relevant-text-span"",""startOffset"":0},{""endOffset"":551,""label"":""relevant-text-span"",""startOffset"":404},{""endOffset"":949,""label"":""relevant-text-span"",""startOffset"":681}]}}]",x,,"[""It is also theorized that the word ''tango' is derived from the Portuguese word 'tanger,' which means 'to play a musical instrument.' "", 'The tango consists of a variety of styles that developed in different regions and eras of Argentina as well as in other locations around the world.', ' The styles are mostly danced in either open embrace, where lead and follow have space between their bodies, or close embrace, where the lead and follow connect either chest-to-chest (Argentine tango) or in the upper thigh, hip area (American and International tango).']"
3EN4YVUOVG78IWI0S74G2K5MG8AJXH,3I3MQQJ31WXKIN6QF6OQSRUDQS81J6,Identify relevant text spans in text passage,Identify all the text spans that contain key pieces of the answer to a given question,"text, text spans, relevance",$0.30,Tue May 23 05:44:45 PDT 2023,3,BatchId:5078560;OriginalHitTemplateId:929448123;,21600,259200,Fri May 26 05:44:45 PDT 2023,,,3EKVH9QME3JX1ED5KO2EYGC4DDF2DF,worker_119,Submitted,Wed May 24 06:48:04 PDT 2023,Wed May 24 06:58:29 PDT 2023,Sat May 27 06:58:29 PDT 2023,,,,625,100% (342/343),100% (251/251),100% (200/200),142_3-3,0,MARCO_01_574379408-8,4,"It is based on the petitero or caquero style of the crowded downtown clubs of the 1950s. In contrast, the tango that originated in the family clubs of the suburban neighborhoods (Villa Urquiza/Devoto/Avellaneda etc.) emphasizes long elegant steps, and complex figures.  In this case the embrace may be allowed to open briefly, to permit execution of the complex footwork.  The complex figures of this style became the basis for a theatrical performance style of tango seen in the touring stage shows.  For stage purposes, the embrace is often open, and the complex footwork is augmented with gymnastic lifts, kicks, and drops.  A newer style sometimes called tango nuevo or 'new tango', has been popularized in recent years by a younger generation of dancers.  The embrace is often quite open and very elastic, permitting the leader to lead a large variety of very complex figures.  This style is often associated with those who enjoy dancing to jazz- and techno-tinged 'alternative tango' music, in addition to traditional tango compositions.  Tango de salon (salon tango) Main article: Argentine tango Tango canyengue Main article: Argentine tango Tango canyengue is a rhythmic style of tango that originated in the early 1900s and is still popular today.",2.0,Tell me more about the tango.,"[{""answer_confidence"":{""high"":False,""low"":True,""medium"":False,""very_high"":False,""very_low"":False},""passage-snippets-annotation-qualification-task"":{""entities"":[{""endOffset"":500,""label"":""relevant-text-span"",""startOffset"":102},{""endOffset"":1043,""label"":""relevant-text-span"",""startOffset"":628},{""endOffset"":1257,""label"":""relevant-text-span"",""startOffset"":1150}]}}]",x,,"['the tango that originated in the family clubs of the suburban neighborhoods (Villa Urquiza/Devoto/Avellaneda etc.) emphasizes long elegant steps, and complex figures.  In this case the embrace may be allowed to open briefly, to permit execution of the complex footwork.  The complex figures of this style became the basis for a theatrical performance style of tango seen in the touring stage shows.', ""A newer style sometimes called tango nuevo or 'new tango', has been popularized in recent years by a younger generation of dancers.  The embrace is often quite open and very elastic, permitting the leader to lead a large variety of very complex figures.  This style is often associated with those who enjoy dancing to jazz- and techno-tinged 'alternative tango' music, in addition to traditional tango compositions."", 'Tango canyengue is a rhythmic style of tango that originated in the early 1900s and is still popular today.']"
